Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
3/11/2010,18:44:00,1.510,0.000,239.350,6.400,0.000,0.000,1.0
3/11/2010,18:45:00,1.336,0.046,239.020,5.600,0.000,0.000,0.0
3/11/2010,18:46:00,1.330,0.046,239.090,5.400,0.000,0.000,1.0
3/11/2010,18:47:00,1.320,0.048,238.040,5.400,0.000,0.000,0.0
3/11/2010,18:48:00,1.320,0.048,237.920,5.400,0.000,0.000,1.0
3/11/2010,18:49:00,1.322,0.046,238.280,5.400,0.000,0.000,1.0
3/11/2010,18:50:00,1.322,0.046,238.420,5.400,0.000,0.000,0.0
3/11/2010,18:51:00,1.312,0.048,237.060,5.400,0.000,0.000,1.0
3/11/2010,18:52:00,1.314,0.048,237.380,5.400,0.000,0.000,1.0
3/11/2010,18:53:00,1.318,0.048,237.770,5.400,0.000,0.000,0.0
3/11/2010,18:54:00,1.310,0.050,236.930,5.400,0.000,0.000,1.0
3/11/2010,18:55:00,1.300,0.052,235.820,5.400,0.000,0.000,0.0
3/11/2010,18:56:00,1.340,0.000,236.330,5.600,0.000,0.000,1.0
3/11/2010,18:57:00,1.424,0.078,237.600,6.000,0.000,0.000,1.0
3/11/2010,18:58:00,1.424,0.080,238.030,6.000,0.000,0.000,0.0
3/11/2010,18:59:00,1.418,0.078,237.680,6.000,0.000,0.000,1.0
3/11/2010,19:00:00,1.784,0.074,237.140,7.800,0.000,0.000,5.0
3/11/2010,19:01:00,2.478,0.066,236.150,10.400,0.000,0.000,19.0
3/11/2010,19:02:00,2.466,0.066,236.260,10.400,0.000,0.000,18.0
3/11/2010,19:03:00,2.474,0.082,235.990,10.400,0.000,0.000,18.0
3/11/2010,19:04:00,2.508,0.162,235.770,10.600,0.000,0.000,18.0
3/11/2010,19:05:00,2.506,0.164,236.070,10.600,0.000,0.000,18.0
3/11/2010,19:06:00,2.500,0.164,235.890,10.600,0.000,0.000,18.0
3/11/2010,19:07:00,2.492,0.162,235.650,10.600,0.000,0.000,17.0
3/11/2010,19:08:00,2.362,0.164,235.230,10.000,0.000,0.000,18.0
3/11/2010,19:09:00,1.874,0.138,234.820,8.000,0.000,0.000,18.0
3/11/2010,19:10:00,1.364,0.054,237.140,5.600,0.000,0.000,17.0
3/11/2010,19:11:00,1.384,0.060,239.120,5.800,0.000,0.000,19.0
3/11/2010,19:12:00,1.330,0.000,239.120,5.400,0.000,0.000,18.0
3/11/2010,19:13:00,1.312,0.000,239.010,5.400,0.000,0.000,18.0
3/11/2010,19:14:00,1.308,0.000,238.640,5.400,0.000,0.000,18.0
3/11/2010,19:15:00,1.302,0.000,238.130,5.400,0.000,0.000,18.0
3/11/2010,19:16:00,1.302,0.000,238.200,5.400,0.000,0.000,18.0
3/11/2010,19:17:00,1.310,0.000,239.010,5.400,0.000,0.000,18.0
3/11/2010,19:18:00,1.314,0.000,239.330,5.400,0.000,0.000,18.0
3/11/2010,19:19:00,1.314,0.000,239.320,5.400,0.000,0.000,19.0
3/11/2010,19:20:00,1.306,0.000,238.520,5.400,0.000,0.000,18.0
3/11/2010,19:21:00,1.304,0.000,238.370,5.400,0.000,0.000,18.0
3/11/2010,19:22:00,1.304,0.000,238.300,5.400,0.000,0.000,18.0
3/11/2010,19:23:00,1.292,0.000,237.280,5.400,0.000,0.000,18.0
3/11/2010,19:24:00,1.286,0.000,236.680,5.400,0.000,0.000,17.0
3/11/2010,19:25:00,1.284,0.046,236.460,5.400,0.000,0.000,18.0
3/11/2010,19:26:00,1.290,0.000,236.980,5.400,0.000,0.000,18.0
3/11/2010,19:27:00,1.296,0.000,237.600,5.400,0.000,0.000,18.0
3/11/2010,19:28:00,1.328,0.000,237.290,5.600,0.000,0.000,18.0
3/11/2010,19:29:00,1.398,0.082,237.090,5.800,0.000,0.000,18.0
3/11/2010,19:30:00,1.396,0.082,237.260,5.800,0.000,0.000,18.0
3/11/2010,19:31:00,1.388,0.080,236.740,5.800,0.000,0.000,17.0
3/11/2010,19:32:00,1.384,0.080,236.510,5.800,0.000,0.000,18.0
