Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
26/6/2007,09:24:00,1.152,0.000,235.940,4.800,0.000,0.000,17.0
26/6/2007,09:25:00,1.160,0.000,236.770,4.800,0.000,0.000,17.0
26/6/2007,09:26:00,1.158,0.000,236.540,4.800,0.000,0.000,17.0
26/6/2007,09:27:00,1.158,0.000,236.620,4.800,0.000,0.000,18.0
26/6/2007,09:28:00,1.158,0.000,236.660,4.800,0.000,0.000,17.0
26/6/2007,09:29:00,1.158,0.000,236.620,4.800,0.000,0.000,17.0
26/6/2007,09:30:00,1.164,0.000,237.240,4.800,0.000,0.000,17.0
26/6/2007,09:31:00,1.188,0.000,236.560,5.000,0.000,0.000,17.0
26/6/2007,09:32:00,1.228,0.066,236.140,5.200,0.000,0.000,17.0
26/6/2007,09:33:00,1.244,0.070,237.720,5.200,0.000,0.000,18.0
26/6/2007,09:34:00,1.244,0.070,237.770,5.200,0.000,0.000,17.0
26/6/2007,09:35:00,1.246,0.070,238.050,5.200,0.000,0.000,17.0
26/6/2007,09:36:00,1.238,0.068,237.350,5.200,0.000,0.000,18.0
26/6/2007,09:37:00,1.228,0.066,236.460,5.200,0.000,0.000,17.0
26/6/2007,09:38:00,1.230,0.068,236.840,5.200,0.000,0.000,17.0
26/6/2007,09:39:00,1.228,0.068,236.720,5.200,0.000,0.000,17.0
26/6/2007,09:40:00,1.222,0.066,236.290,5.200,0.000,0.000,17.0
26/6/2007,09:41:00,1.220,0.066,236.160,5.200,0.000,0.000,17.0
26/6/2007,09:42:00,1.334,0.190,235.190,5.600,0.000,0.000,17.0
26/6/2007,09:43:00,1.310,0.180,235.030,5.600,0.000,0.000,17.0
26/6/2007,09:44:00,1.250,0.090,235.320,5.200,0.000,0.000,17.0
26/6/2007,09:45:00,0.806,0.096,235.720,4.000,0.000,0.000,11.0
26/6/2007,09:46:00,0.232,0.108,237.340,1.000,0.000,0.000,0.0
26/6/2007,09:47:00,0.230,0.106,236.760,1.000,0.000,0.000,0.0
26/6/2007,09:48:00,0.228,0.106,236.810,1.000,0.000,0.000,0.0
26/6/2007,09:49:00,0.228,0.106,236.840,1.000,0.000,0.000,0.0
