Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
26/11/2008,20:04:00,2.022,0.280,241.300,8.400,0.000,2.000,0.0
26/11/2008,20:05:00,2.010,0.278,240.710,8.400,0.000,1.000,0.0
26/11/2008,20:06:00,2.002,0.278,240.870,8.400,0.000,1.000,0.0
26/11/2008,20:07:00,2.010,0.282,241.650,8.400,0.000,2.000,0.0
26/11/2008,20:08:00,1.996,0.278,240.830,8.200,0.000,1.000,0.0
26/11/2008,20:09:00,1.966,0.232,240.780,8.200,0.000,1.000,0.0
26/11/2008,20:10:00,2.060,0.162,240.870,8.600,0.000,0.000,0.0
26/11/2008,20:11:00,2.264,0.150,240.330,9.400,0.000,0.000,0.0
26/11/2008,20:12:00,2.268,0.152,240.790,9.400,0.000,0.000,0.0
26/11/2008,20:13:00,2.286,0.156,242.000,9.400,0.000,0.000,0.0
26/11/2008,20:14:00,2.296,0.158,243.000,9.400,0.000,0.000,0.0
26/11/2008,20:15:00,2.286,0.156,242.370,9.400,0.000,0.000,0.0
26/11/2008,20:16:00,2.264,0.114,242.810,9.200,0.000,0.000,0.0
26/11/2008,20:17:00,2.216,0.052,242.280,9.000,0.000,0.000,0.0
26/11/2008,20:18:00,2.900,0.046,241.480,12.200,0.000,0.000,9.0
26/11/2008,20:19:00,3.294,0.000,240.090,13.600,0.000,0.000,19.0
26/11/2008,20:20:00,3.174,0.074,239.000,13.200,0.000,0.000,18.0
26/11/2008,20:21:00,3.162,0.090,239.780,13.200,0.000,0.000,18.0
26/11/2008,20:22:00,3.082,0.092,237.930,12.800,0.000,0.000,17.0
26/11/2008,20:23:00,3.026,0.092,236.440,12.800,0.000,0.000,18.0
26/11/2008,20:24:00,3.010,0.092,235.770,12.600,0.000,0.000,17.0
26/11/2008,20:25:00,3.026,0.092,236.520,12.800,0.000,0.000,17.0
26/11/2008,20:26:00,3.038,0.092,237.260,12.800,0.000,0.000,17.0
26/11/2008,20:27:00,3.034,0.090,237.170,12.800,0.000,0.000,17.0
26/11/2008,20:28:00,3.042,0.090,237.850,12.800,0.000,0.000,18.0
26/11/2008,20:29:00,3.032,0.090,237.350,12.600,0.000,0.000,17.0
26/11/2008,20:30:00,3.034,0.090,237.440,12.600,0.000,0.000,17.0
26/11/2008,20:31:00,3.042,0.090,237.800,12.800,0.000,0.000,18.0
26/11/2008,20:32:00,3.050,0.090,237.140,12.800,0.000,0.000,17.0
26/11/2008,20:33:00,3.046,0.086,237.560,12.800,0.000,0.000,17.0
26/11/2008,20:34:00,3.032,0.086,237.410,12.600,0.000,0.000,18.0
