Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
25/5/2009,16:44:00,1.090,0.084,236.120,4.600,0.000,1.000,0.0
25/5/2009,16:45:00,2.272,0.072,233.880,10.600,0.000,19.000,1.0
25/5/2009,16:46:00,3.220,0.066,233.740,13.600,0.000,36.000,1.0
25/5/2009,16:47:00,3.244,0.064,233.700,13.800,0.000,36.000,0.0
25/5/2009,16:48:00,3.426,0.062,233.070,14.600,0.000,37.000,2.0
25/5/2009,16:49:00,4.332,0.052,231.840,18.600,0.000,36.000,18.0
25/5/2009,16:50:00,4.298,0.050,231.270,18.600,0.000,36.000,18.0
25/5/2009,16:51:00,4.200,0.052,231.600,18.000,0.000,35.000,17.0
25/5/2009,16:52:00,4.222,0.054,232.730,18.000,0.000,37.000,17.0
25/5/2009,16:53:00,2.828,0.052,234.230,12.800,0.000,22.000,18.0
25/5/2009,16:54:00,1.738,0.110,235.160,7.400,0.000,2.000,18.0
25/5/2009,16:55:00,1.700,0.158,235.700,7.200,0.000,1.000,17.0
25/5/2009,16:56:00,1.656,0.202,235.410,7.000,0.000,0.000,18.0
25/5/2009,16:57:00,2.090,0.216,235.600,8.800,0.000,1.000,18.0
25/5/2009,16:58:00,2.150,0.188,235.000,9.200,0.000,1.000,17.0
25/5/2009,16:59:00,2.426,0.160,234.700,10.600,0.000,1.000,18.0
25/5/2009,17:00:00,1.628,0.058,235.970,6.800,0.000,1.000,17.0
25/5/2009,17:01:00,1.618,0.000,236.250,6.800,0.000,1.000,18.0
25/5/2009,17:02:00,1.598,0.068,236.460,6.600,0.000,1.000,18.0
25/5/2009,17:03:00,1.578,0.086,236.360,6.600,0.000,1.000,18.0
25/5/2009,17:04:00,1.574,0.072,235.760,6.600,0.000,1.000,17.0
25/5/2009,17:05:00,1.604,0.090,235.980,6.800,0.000,0.000,18.0
25/5/2009,17:06:00,1.824,0.218,234.860,7.800,0.000,1.000,18.0
25/5/2009,17:07:00,1.934,0.314,234.070,8.400,0.000,3.000,17.0
25/5/2009,17:08:00,1.920,0.312,234.120,8.200,0.000,3.000,17.0
25/5/2009,17:09:00,1.926,0.316,234.460,8.200,0.000,3.000,18.0
25/5/2009,17:10:00,1.888,0.342,234.310,8.200,0.000,2.000,17.0
25/5/2009,17:11:00,1.898,0.360,234.810,8.200,0.000,3.000,18.0
25/5/2009,17:12:00,2.096,0.394,234.190,9.000,0.000,5.000,17.0
25/5/2009,17:13:00,2.034,0.382,233.810,8.800,0.000,5.000,18.0
25/5/2009,17:14:00,1.994,0.372,233.950,8.600,0.000,4.000,17.0
25/5/2009,17:15:00,1.990,0.370,234.220,8.600,0.000,5.000,17.0
25/5/2009,17:16:00,1.880,0.364,235.160,8.000,0.000,2.000,18.0
25/5/2009,17:17:00,1.816,0.324,234.980,7.800,0.000,2.000,17.0
25/5/2009,17:18:00,1.818,0.320,235.200,7.800,0.000,1.000,18.0
25/5/2009,17:19:00,1.818,0.320,235.250,7.800,0.000,2.000,18.0
25/5/2009,17:20:00,1.824,0.320,235.810,7.800,0.000,1.000,17.0
25/5/2009,17:21:00,1.800,0.314,234.190,7.800,0.000,1.000,18.0
25/5/2009,17:22:00,1.850,0.354,234.730,8.000,0.000,2.000,17.0
25/5/2009,17:23:00,1.918,0.442,235.260,8.200,0.000,1.000,18.0
25/5/2009,17:24:00,1.916,0.442,235.560,8.200,0.000,1.000,17.0
25/5/2009,17:25:00,1.922,0.446,236.140,8.200,0.000,2.000,18.0
25/5/2009,17:26:00,1.912,0.442,235.590,8.200,0.000,1.000,18.0
25/5/2009,17:27:00,1.916,0.444,236.010,8.200,0.000,1.000,17.0
25/5/2009,17:28:00,1.910,0.442,235.710,8.200,0.000,1.000,18.0
25/5/2009,17:29:00,1.916,0.442,235.720,8.200,0.000,2.000,18.0
25/5/2009,17:30:00,1.920,0.442,235.770,8.200,0.000,1.000,17.0
25/5/2009,17:31:00,1.912,0.444,236.140,8.200,0.000,1.000,18.0
25/5/2009,17:32:00,1.938,0.456,236.150,8.400,0.000,1.000,18.0
25/5/2009,17:33:00,1.912,0.442,235.540,8.200,0.000,2.000,17.0
25/5/2009,17:34:00,1.918,0.442,236.180,8.200,0.000,1.000,18.0
25/5/2009,17:35:00,1.788,0.362,235.370,7.600,0.000,1.000,18.0
25/5/2009,17:36:00,1.690,0.292,236.050,7.200,0.000,1.000,17.0
25/5/2009,17:37:00,1.694,0.292,236.320,7.200,0.000,2.000,18.0
25/5/2009,17:38:00,1.680,0.272,236.260,7.200,0.000,1.000,18.0
25/5/2009,17:39:00,1.602,0.172,234.770,6.800,0.000,0.000,17.0
25/5/2009,17:40:00,1.606,0.172,235.100,6.800,0.000,0.000,18.0
25/5/2009,17:41:00,2.134,0.258,234.610,9.200,0.000,0.000,26.0
25/5/2009,17:42:00,2.236,0.268,234.370,9.600,0.000,0.000,28.0
