Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
22/4/2010,15:24:00,1.404,0.054,239.480,5.800,0.000,0.000,18.0
22/4/2010,15:25:00,1.404,0.054,239.700,5.800,0.000,0.000,18.0
22/4/2010,15:26:00,1.470,0.124,239.690,6.200,0.000,0.000,18.0
22/4/2010,15:27:00,1.506,0.186,239.540,6.200,0.000,0.000,19.0
22/4/2010,15:28:00,1.508,0.188,240.130,6.200,0.000,0.000,18.0
22/4/2010,15:29:00,1.514,0.192,241.000,6.200,0.000,0.000,18.0
22/4/2010,15:30:00,1.510,0.190,240.800,6.200,0.000,0.000,19.0
22/4/2010,15:31:00,1.504,0.190,240.450,6.200,0.000,0.000,18.0
22/4/2010,15:32:00,1.504,0.190,240.600,6.200,0.000,0.000,19.0
22/4/2010,15:33:00,1.488,0.170,240.570,6.200,0.000,0.000,18.0
22/4/2010,15:34:00,1.434,0.088,240.580,5.800,0.000,0.000,18.0
22/4/2010,15:35:00,1.442,0.090,241.270,6.000,0.000,0.000,19.0
22/4/2010,15:36:00,1.444,0.090,241.420,6.000,0.000,0.000,18.0
22/4/2010,15:37:00,1.442,0.090,241.350,6.000,0.000,0.000,19.0
22/4/2010,15:38:00,1.386,0.000,241.590,5.600,0.000,0.000,18.0
22/4/2010,15:39:00,1.350,0.000,241.330,5.600,0.000,0.000,19.0
22/4/2010,15:40:00,1.346,0.000,241.050,5.600,0.000,0.000,18.0
22/4/2010,15:41:00,1.346,0.000,241.000,5.600,0.000,0.000,19.0
22/4/2010,15:42:00,1.348,0.000,241.210,5.600,0.000,0.000,18.0
22/4/2010,15:43:00,1.352,0.000,241.670,5.600,0.000,0.000,19.0
22/4/2010,15:44:00,1.366,0.000,242.800,5.600,0.000,0.000,18.0
22/4/2010,15:45:00,1.354,0.000,241.800,5.600,0.000,0.000,19.0
22/4/2010,15:46:00,1.342,0.000,240.790,5.600,0.000,0.000,18.0
22/4/2010,15:47:00,1.342,0.000,240.670,5.600,0.000,0.000,19.0
22/4/2010,15:48:00,1.348,0.000,241.280,5.600,0.000,0.000,18.0
22/4/2010,15:49:00,1.352,0.000,241.570,5.600,0.000,0.000,19.0
22/4/2010,15:50:00,1.350,0.000,241.420,5.600,0.000,0.000,18.0
22/4/2010,15:51:00,1.368,0.000,241.310,5.600,0.000,0.000,19.0
