Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
24/4/2008,04:04:00,0.324,0.098,240.740,1.400,0.000,1.000,1.0
24/4/2008,04:05:00,0.324,0.100,240.950,1.400,0.000,1.000,0.0
24/4/2008,04:06:00,0.324,0.100,241.110,1.400,0.000,1.000,1.0
24/4/2008,04:07:00,0.324,0.100,240.940,1.400,0.000,2.000,0.0
24/4/2008,04:08:00,0.324,0.100,241.030,1.400,0.000,1.000,1.0
24/4/2008,04:09:00,0.354,0.126,240.450,1.600,0.000,1.000,1.0
24/4/2008,04:10:00,0.430,0.230,240.240,2.000,0.000,1.000,0.0
24/4/2008,04:11:00,0.424,0.230,240.030,2.000,0.000,1.000,1.0
24/4/2008,04:12:00,0.420,0.230,239.970,2.000,0.000,2.000,1.0
24/4/2008,04:13:00,0.418,0.230,239.990,2.000,0.000,1.000,0.0
24/4/2008,04:14:00,0.416,0.232,240.210,2.000,0.000,1.000,1.0
24/4/2008,04:15:00,0.452,0.260,240.300,2.200,0.000,1.000,1.0
24/4/2008,04:16:00,0.490,0.334,240.010,2.400,0.000,1.000,0.0
24/4/2008,04:17:00,0.488,0.332,239.720,2.400,0.000,1.000,1.0
24/4/2008,04:18:00,0.488,0.332,239.920,2.400,0.000,1.000,1.0
24/4/2008,04:19:00,0.488,0.334,240.310,2.400,0.000,2.000,0.0
24/4/2008,04:20:00,0.486,0.334,240.120,2.400,0.000,1.000,1.0
24/4/2008,04:21:00,0.484,0.332,239.950,2.400,0.000,1.000,1.0
24/4/2008,04:22:00,0.414,0.234,240.600,2.000,0.000,1.000,0.0
24/4/2008,04:23:00,0.400,0.202,240.650,1.800,0.000,1.000,1.0
24/4/2008,04:24:00,0.412,0.204,240.960,1.800,0.000,1.000,1.0
24/4/2008,04:25:00,0.410,0.206,241.370,1.800,0.000,2.000,0.0
24/4/2008,04:26:00,0.390,0.204,241.130,1.800,0.000,1.000,1.0
24/4/2008,04:27:00,0.390,0.204,241.070,1.800,0.000,1.000,1.0
24/4/2008,04:28:00,0.336,0.122,241.600,1.400,0.000,1.000,0.0
24/4/2008,04:29:00,0.322,0.102,241.410,1.400,0.000,1.000,1.0
24/4/2008,04:30:00,0.322,0.102,241.570,1.400,0.000,1.000,1.0
24/4/2008,04:31:00,0.322,0.102,241.730,1.400,0.000,2.000,0.0
24/4/2008,04:32:00,0.322,0.102,241.460,1.400,0.000,1.000,1.0
24/4/2008,04:33:00,0.322,0.100,241.160,1.400,0.000,1.000,1.0
24/4/2008,04:34:00,0.322,0.100,241.120,1.400,0.000,1.000,0.0
24/4/2008,04:35:00,0.292,0.050,240.930,1.200,0.000,1.000,1.0
24/4/2008,04:36:00,0.256,0.000,241.410,1.000,0.000,0.000,1.0
24/4/2008,04:37:00,0.256,0.000,241.830,1.000,0.000,0.000,0.0
24/4/2008,04:38:00,0.320,0.046,242.290,1.400,0.000,0.000,1.0
24/4/2008,04:39:00,0.364,0.118,242.500,1.600,0.000,0.000,1.0
24/4/2008,04:40:00,0.358,0.116,242.220,1.400,0.000,0.000,0.0
24/4/2008,04:41:00,0.356,0.118,242.860,1.400,0.000,0.000,1.0
24/4/2008,04:42:00,0.354,0.118,242.620,1.400,0.000,0.000,1.0
24/4/2008,04:43:00,0.352,0.116,242.050,1.400,0.000,0.000,0.0
24/4/2008,04:44:00,0.350,0.114,241.630,1.400,0.000,0.000,1.0
24/4/2008,04:45:00,0.350,0.116,242.130,1.400,0.000,0.000,1.0
24/4/2008,04:46:00,0.348,0.114,241.780,1.400,0.000,0.000,0.0
24/4/2008,04:47:00,0.348,0.114,241.610,1.400,0.000,0.000,1.0
24/4/2008,04:48:00,0.348,0.114,241.710,1.400,0.000,0.000,1.0
24/4/2008,04:49:00,0.346,0.112,240.980,1.400,0.000,0.000,0.0
24/4/2008,04:50:00,0.320,0.074,240.410,1.400,0.000,0.000,1.0
24/4/2008,04:51:00,0.252,0.000,240.800,1.000,0.000,0.000,1.0
24/4/2008,04:52:00,0.252,0.000,240.740,1.000,0.000,0.000,0.0
24/4/2008,04:53:00,0.252,0.000,240.460,1.000,0.000,0.000,1.0
24/4/2008,04:54:00,0.252,0.000,240.530,1.000,0.000,0.000,1.0
24/4/2008,04:55:00,0.254,0.000,240.990,1.000,0.000,0.000,0.0
24/4/2008,04:56:00,0.338,0.072,240.640,1.600,0.000,0.000,1.0
24/4/2008,04:57:00,0.328,0.080,240.460,1.400,0.000,0.000,1.0
24/4/2008,04:58:00,0.328,0.080,239.840,1.400,0.000,0.000,0.0
24/4/2008,04:59:00,0.328,0.080,240.260,1.400,0.000,0.000,1.0
24/4/2008,05:00:00,0.326,0.080,240.020,1.400,0.000,0.000,1.0
24/4/2008,05:01:00,0.324,0.080,239.950,1.400,0.000,0.000,0.0
24/4/2008,05:02:00,0.322,0.080,239.760,1.400,0.000,0.000,1.0
24/4/2008,05:03:00,0.320,0.078,239.310,1.400,0.000,0.000,1.0
24/4/2008,05:04:00,0.320,0.078,239.250,1.400,0.000,0.000,0.0
24/4/2008,05:05:00,0.320,0.080,239.960,1.400,0.000,0.000,1.0
24/4/2008,05:06:00,0.322,0.082,240.740,1.400,0.000,0.000,1.0
24/4/2008,05:07:00,0.400,0.162,240.760,1.800,0.000,0.000,0.0
24/4/2008,05:08:00,0.358,0.110,240.340,1.400,0.000,0.000,1.0
24/4/2008,05:09:00,0.352,0.110,239.990,1.400,0.000,0.000,1.0
24/4/2008,05:10:00,0.350,0.112,240.780,1.400,0.000,0.000,0.0
24/4/2008,05:11:00,0.350,0.114,241.180,1.400,0.000,0.000,1.0
24/4/2008,05:12:00,0.346,0.110,240.180,1.400,0.000,0.000,1.0
24/4/2008,05:13:00,0.346,0.112,240.360,1.400,0.000,0.000,0.0
24/4/2008,05:14:00,0.346,0.110,240.210,1.400,0.000,0.000,1.0
24/4/2008,05:15:00,0.346,0.110,240.420,1.400,0.000,0.000,1.0
24/4/2008,05:16:00,0.346,0.110,240.580,1.400,0.000,0.000,0.0
24/4/2008,05:17:00,0.344,0.112,240.900,1.400,0.000,0.000,1.0
24/4/2008,05:18:00,0.344,0.112,240.960,1.400,0.000,0.000,1.0
