Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1/5/2009,09:24:00,1.992,0.220,237.860,8.400,0.000,0.000,28.0
1/5/2009,09:25:00,2.014,0.220,237.870,8.400,0.000,0.000,28.0
1/5/2009,09:26:00,2.022,0.222,238.250,8.400,0.000,0.000,29.0
1/5/2009,09:27:00,2.026,0.224,238.310,8.400,0.000,0.000,28.0
1/5/2009,09:28:00,1.628,0.154,239.280,6.800,0.000,0.000,23.0
1/5/2009,09:29:00,1.404,0.112,239.250,5.800,0.000,0.000,18.0
1/5/2009,09:30:00,1.404,0.112,239.330,5.800,0.000,0.000,18.0
1/5/2009,09:31:00,1.396,0.112,239.350,5.800,0.000,0.000,18.0
1/5/2009,09:32:00,1.394,0.112,239.110,5.800,0.000,0.000,19.0
1/5/2009,09:33:00,1.392,0.110,238.870,5.800,0.000,0.000,18.0
1/5/2009,09:34:00,1.388,0.110,238.650,5.800,0.000,0.000,18.0
1/5/2009,09:35:00,1.382,0.108,238.230,5.800,0.000,0.000,18.0
1/5/2009,09:36:00,1.314,0.000,239.520,5.400,0.000,0.000,18.0
1/5/2009,09:37:00,1.308,0.000,239.760,5.400,0.000,0.000,18.0
1/5/2009,09:38:00,1.304,0.000,239.370,5.400,0.000,0.000,19.0
1/5/2009,09:39:00,1.310,0.000,239.860,5.400,0.000,0.000,18.0
1/5/2009,09:40:00,1.310,0.000,239.980,5.400,0.000,0.000,18.0
1/5/2009,09:41:00,1.378,0.056,239.520,5.800,0.000,0.000,18.0
1/5/2009,09:42:00,1.382,0.084,239.660,5.800,0.000,0.000,19.0
1/5/2009,09:43:00,1.440,0.142,239.940,6.000,0.000,0.000,18.0
1/5/2009,09:44:00,1.468,0.206,239.940,6.000,0.000,1.000,18.0
1/5/2009,09:45:00,1.464,0.206,239.730,6.000,0.000,1.000,18.0
1/5/2009,09:46:00,1.464,0.206,239.920,6.000,0.000,2.000,19.0
1/5/2009,09:47:00,1.482,0.214,241.480,6.200,0.000,1.000,18.0
1/5/2009,09:48:00,1.496,0.220,242.860,6.200,0.000,2.000,19.0
1/5/2009,09:49:00,1.502,0.222,243.410,6.200,0.000,1.000,19.0
1/5/2009,09:50:00,1.504,0.224,243.690,6.200,0.000,2.000,19.0
1/5/2009,09:51:00,1.504,0.224,243.750,6.200,0.000,1.000,18.0
1/5/2009,09:52:00,1.502,0.222,243.550,6.200,0.000,1.000,19.0
1/5/2009,09:53:00,1.432,0.116,243.420,5.800,0.000,2.000,19.0
1/5/2009,09:54:00,1.424,0.112,242.770,5.800,0.000,1.000,19.0
1/5/2009,09:55:00,1.420,0.110,242.400,5.800,0.000,2.000,18.0
1/5/2009,09:56:00,1.418,0.110,242.310,5.800,0.000,1.000,19.0
1/5/2009,09:57:00,1.416,0.110,242.230,5.800,0.000,1.000,19.0
1/5/2009,09:58:00,1.414,0.110,242.200,5.800,0.000,2.000,18.0
1/5/2009,09:59:00,1.416,0.112,242.480,5.800,0.000,1.000,19.0
1/5/2009,10:00:00,1.484,0.190,241.600,6.200,0.000,1.000,19.0
1/5/2009,10:01:00,1.506,0.240,240.840,6.200,0.000,2.000,18.0
1/5/2009,10:02:00,1.506,0.242,241.390,6.200,0.000,1.000,18.0
1/5/2009,10:03:00,1.502,0.242,241.300,6.200,0.000,1.000,19.0
1/5/2009,10:04:00,1.502,0.242,241.340,6.200,0.000,1.000,18.0
1/5/2009,10:05:00,1.500,0.242,241.430,6.200,0.000,2.000,19.0
1/5/2009,10:06:00,1.506,0.246,242.210,6.200,0.000,1.000,19.0
1/5/2009,10:07:00,1.510,0.248,242.670,6.200,0.000,1.000,18.0
1/5/2009,10:08:00,1.492,0.224,242.470,6.200,0.000,1.000,19.0
1/5/2009,10:09:00,1.432,0.124,242.340,5.800,0.000,0.000,19.0
1/5/2009,10:10:00,1.426,0.122,241.880,5.800,0.000,0.000,18.0
1/5/2009,10:11:00,1.412,0.116,240.670,5.800,0.000,0.000,19.0
1/5/2009,10:12:00,1.408,0.114,240.140,5.800,0.000,0.000,18.0
1/5/2009,10:13:00,1.408,0.114,240.240,5.800,0.000,0.000,18.0
1/5/2009,10:14:00,1.412,0.114,239.940,5.800,0.000,0.000,18.0
1/5/2009,10:15:00,1.408,0.116,240.400,5.800,0.000,0.000,19.0
1/5/2009,10:16:00,1.366,0.048,240.950,5.600,0.000,0.000,18.0
1/5/2009,10:17:00,1.320,0.000,240.800,5.400,0.000,0.000,19.0
1/5/2009,10:18:00,1.328,0.000,241.450,5.400,0.000,0.000,18.0
1/5/2009,10:19:00,1.342,0.000,241.180,5.600,0.000,0.000,19.0
1/5/2009,10:20:00,1.404,0.000,240.810,5.800,0.000,0.000,18.0
1/5/2009,10:21:00,1.406,0.000,240.820,5.800,0.000,0.000,18.0
1/5/2009,10:22:00,1.418,0.000,241.100,5.800,0.000,0.000,19.0
1/5/2009,10:23:00,1.584,0.000,240.940,6.600,0.000,0.000,18.0
1/5/2009,10:24:00,1.646,0.084,241.160,6.800,0.000,0.000,19.0
1/5/2009,10:25:00,1.492,0.086,241.120,6.200,0.000,0.000,18.0
1/5/2009,10:26:00,1.490,0.086,240.770,6.200,0.000,0.000,19.0
1/5/2009,10:27:00,1.052,0.090,240.970,4.800,0.000,0.000,12.0
1/5/2009,10:28:00,0.422,0.098,241.400,1.800,0.000,0.000,0.0
1/5/2009,10:29:00,0.422,0.098,241.620,1.800,0.000,0.000,1.0
1/5/2009,10:30:00,0.420,0.096,241.490,1.800,0.000,0.000,1.0
1/5/2009,10:31:00,0.418,0.098,241.980,1.800,0.000,0.000,0.0
1/5/2009,10:32:00,0.406,0.100,241.990,1.800,0.000,0.000,1.0
1/5/2009,10:33:00,0.406,0.100,242.150,1.800,0.000,0.000,1.0
1/5/2009,10:34:00,0.404,0.100,241.930,1.800,0.000,0.000,0.0
1/5/2009,10:35:00,0.406,0.096,241.250,1.800,0.000,0.000,1.0
1/5/2009,10:36:00,0.336,0.000,241.830,1.600,0.000,0.000,1.0
1/5/2009,10:37:00,0.344,0.000,241.870,1.600,0.000,0.000,0.0
1/5/2009,10:38:00,0.342,0.000,242.170,1.600,0.000,0.000,1.0
1/5/2009,10:39:00,0.340,0.000,242.380,1.600,0.000,0.000,1.0
1/5/2009,10:40:00,0.444,0.112,242.580,2.000,0.000,0.000,0.0
1/5/2009,10:41:00,0.448,0.132,242.510,2.000,0.000,0.000,1.0
1/5/2009,10:42:00,0.442,0.132,242.550,2.000,0.000,0.000,1.0
1/5/2009,10:43:00,0.442,0.132,242.610,2.000,0.000,0.000,0.0
1/5/2009,10:44:00,0.438,0.132,242.270,2.000,0.000,0.000,1.0
1/5/2009,10:45:00,0.438,0.132,242.420,2.000,0.000,0.000,1.0
1/5/2009,10:46:00,0.434,0.130,242.050,2.000,0.000,0.000,0.0
1/5/2009,10:47:00,0.436,0.132,242.340,2.000,0.000,0.000,1.0
1/5/2009,10:48:00,0.442,0.132,242.410,2.000,0.000,0.000,1.0
1/5/2009,10:49:00,0.428,0.130,241.980,2.000,0.000,0.000,0.0
1/5/2009,10:50:00,0.426,0.130,241.780,1.800,0.000,0.000,1.0
1/5/2009,10:51:00,0.434,0.130,241.900,2.000,0.000,0.000,1.0
