Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
29/12/2006,22:04:00,2.106,0.000,234.790,9.000,0.000,1.000,17.0
29/12/2006,22:05:00,2.130,0.000,235.260,9.000,0.000,0.000,17.0
29/12/2006,22:06:00,2.102,0.000,234.770,8.800,0.000,0.000,17.0
29/12/2006,22:07:00,2.128,0.000,234.880,9.000,0.000,0.000,17.0
29/12/2006,22:08:00,2.106,0.000,234.880,9.000,0.000,0.000,17.0
29/12/2006,22:09:00,2.138,0.000,236.070,9.000,0.000,0.000,17.0
29/12/2006,22:10:00,2.126,0.000,236.700,9.000,0.000,0.000,17.0
29/12/2006,22:11:00,2.150,0.000,237.100,9.000,0.000,1.000,17.0
29/12/2006,22:12:00,2.086,0.000,237.330,8.800,0.000,0.000,17.0
29/12/2006,22:13:00,2.100,0.000,237.830,8.800,0.000,0.000,18.0
29/12/2006,22:14:00,2.074,0.000,237.390,8.600,0.000,0.000,17.0
29/12/2006,22:15:00,2.102,0.000,237.110,8.800,0.000,0.000,17.0
29/12/2006,22:16:00,2.390,0.000,236.880,10.000,0.000,0.000,17.0
29/12/2006,22:17:00,2.448,0.000,236.540,10.200,0.000,1.000,18.0
29/12/2006,22:18:00,2.492,0.000,236.920,10.400,0.000,0.000,17.0
29/12/2006,22:19:00,2.638,0.150,236.940,11.200,0.000,0.000,17.0
29/12/2006,22:20:00,2.914,0.286,235.260,12.400,0.000,0.000,17.0
29/12/2006,22:21:00,2.918,0.326,235.610,12.400,0.000,1.000,17.0
29/12/2006,22:22:00,2.808,0.404,237.440,12.000,0.000,1.000,17.0
29/12/2006,22:23:00,2.378,0.564,239.310,10.200,0.000,3.000,18.0
29/12/2006,22:24:00,4.524,0.528,237.320,19.400,0.000,30.000,17.0
29/12/2006,22:25:00,4.630,0.446,237.090,19.600,0.000,38.000,17.0
29/12/2006,22:26:00,6.004,0.406,236.080,26.400,0.000,56.000,17.0
29/12/2006,22:27:00,6.976,0.376,235.120,29.600,0.000,74.000,17.0
29/12/2006,22:28:00,6.300,0.294,236.080,26.800,0.000,65.000,17.0
29/12/2006,22:29:00,6.742,0.280,235.030,28.600,0.000,73.000,17.0
29/12/2006,22:30:00,6.638,0.262,234.230,28.200,0.000,73.000,17.0
29/12/2006,22:31:00,6.426,0.282,234.800,27.400,0.000,73.000,17.0
29/12/2006,22:32:00,6.382,0.268,234.840,27.200,0.000,73.000,17.0
29/12/2006,22:33:00,6.300,0.282,235.020,26.800,0.000,73.000,17.0
29/12/2006,22:34:00,6.238,0.268,235.120,26.400,0.000,73.000,17.0
29/12/2006,22:35:00,4.364,0.308,237.290,18.400,0.000,41.000,17.0
29/12/2006,22:36:00,4.584,0.290,237.050,19.400,0.000,39.000,17.0
29/12/2006,22:37:00,4.888,0.322,236.210,21.000,0.000,47.000,17.0
29/12/2006,22:38:00,4.194,0.232,235.980,17.800,0.000,38.000,18.0
29/12/2006,22:39:00,4.198,0.222,236.890,17.600,0.000,38.000,17.0
29/12/2006,22:40:00,4.148,0.174,237.130,17.400,0.000,38.000,17.0
29/12/2006,22:41:00,4.150,0.192,238.050,17.400,0.000,38.000,17.0
29/12/2006,22:42:00,4.226,0.176,238.580,17.600,0.000,39.000,18.0
29/12/2006,22:43:00,4.254,0.204,239.020,17.800,0.000,39.000,17.0
29/12/2006,22:44:00,4.160,0.220,238.630,17.400,0.000,38.000,18.0
29/12/2006,22:45:00,3.876,0.242,238.570,16.200,0.000,39.000,17.0
29/12/2006,22:46:00,3.862,0.196,239.480,16.000,0.000,38.000,18.0
29/12/2006,22:47:00,3.890,0.208,239.160,16.200,0.000,38.000,17.0
29/12/2006,22:48:00,3.884,0.170,239.540,16.200,0.000,39.000,18.0
29/12/2006,22:49:00,3.816,0.162,239.230,15.800,0.000,39.000,17.0
29/12/2006,22:50:00,3.720,0.144,239.120,15.400,0.000,39.000,18.0
29/12/2006,22:51:00,3.736,0.198,239.650,15.600,0.000,39.000,17.0
29/12/2006,22:52:00,3.548,0.234,240.500,14.800,0.000,36.000,18.0
29/12/2006,22:53:00,2.986,0.260,241.440,12.400,0.000,25.000,18.0
29/12/2006,22:54:00,3.954,0.228,240.700,16.400,0.000,42.000,18.0
29/12/2006,22:55:00,3.134,0.256,241.230,13.200,0.000,30.000,18.0
29/12/2006,22:56:00,3.248,0.222,240.440,13.600,0.000,30.000,17.0
29/12/2006,22:57:00,3.712,0.198,240.480,15.400,0.000,38.000,18.0
29/12/2006,22:58:00,3.758,0.258,239.700,15.600,0.000,38.000,18.0
29/12/2006,22:59:00,3.032,0.292,239.980,12.800,0.000,28.000,17.0
29/12/2006,23:00:00,2.954,0.274,239.750,12.600,0.000,24.000,18.0
29/12/2006,23:01:00,3.772,0.386,239.170,15.800,0.000,38.000,17.0
29/12/2006,23:02:00,3.770,0.398,239.100,15.800,0.000,38.000,18.0
29/12/2006,23:03:00,3.092,0.428,239.850,13.200,0.000,27.000,18.0
29/12/2006,23:04:00,3.058,0.406,239.420,13.000,0.000,25.000,17.0
29/12/2006,23:05:00,3.812,0.410,238.620,16.000,0.000,37.000,18.0
29/12/2006,23:06:00,3.598,0.398,239.220,15.200,0.000,35.000,17.0
29/12/2006,23:07:00,2.622,0.342,240.170,11.000,0.000,18.000,18.0
