Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
9/10/2007,22:44:00,0.286,0.000,242.970,1.200,0.000,0.000,0.0
9/10/2007,22:45:00,0.286,0.000,242.790,1.200,0.000,0.000,0.0
9/10/2007,22:46:00,0.286,0.000,243.030,1.200,0.000,0.000,0.0
9/10/2007,22:47:00,0.286,0.000,243.090,1.200,0.000,0.000,0.0
9/10/2007,22:48:00,0.288,0.000,243.280,1.200,0.000,0.000,0.0
9/10/2007,22:49:00,0.288,0.000,243.680,1.200,0.000,0.000,0.0
9/10/2007,22:50:00,0.288,0.000,243.760,1.200,0.000,0.000,0.0
9/10/2007,22:51:00,0.288,0.000,243.450,1.200,0.000,0.000,0.0
9/10/2007,22:52:00,0.288,0.000,243.420,1.200,0.000,0.000,0.0
9/10/2007,22:53:00,0.288,0.000,243.760,1.200,0.000,0.000,0.0
9/10/2007,22:54:00,0.342,0.062,243.170,1.600,0.000,0.000,0.0
9/10/2007,22:55:00,0.364,0.114,243.000,1.600,0.000,0.000,0.0
9/10/2007,22:56:00,0.364,0.114,243.030,1.600,0.000,0.000,0.0
9/10/2007,22:57:00,0.362,0.112,242.390,1.600,0.000,0.000,0.0
9/10/2007,22:58:00,0.360,0.112,242.130,1.600,0.000,0.000,0.0
9/10/2007,22:59:00,0.380,0.136,241.570,1.600,0.000,0.000,0.0
9/10/2007,23:00:00,0.382,0.138,241.880,1.600,0.000,0.000,0.0
9/10/2007,23:01:00,0.382,0.140,242.510,1.600,0.000,0.000,0.0
9/10/2007,23:02:00,0.480,0.250,242.020,2.200,0.000,0.000,0.0
9/10/2007,23:03:00,0.490,0.276,242.730,2.200,0.000,0.000,0.0
9/10/2007,23:04:00,0.554,0.356,243.310,2.800,0.000,0.000,0.0
9/10/2007,23:05:00,0.570,0.404,243.160,2.800,0.000,1.000,0.0
9/10/2007,23:06:00,0.526,0.338,243.140,2.600,0.000,2.000,0.0
9/10/2007,23:07:00,0.500,0.300,243.170,2.400,0.000,1.000,0.0
9/10/2007,23:08:00,0.500,0.300,243.370,2.400,0.000,2.000,0.0
9/10/2007,23:09:00,0.498,0.302,243.620,2.400,0.000,1.000,0.0
9/10/2007,23:10:00,0.498,0.302,243.790,2.400,0.000,2.000,0.0
9/10/2007,23:11:00,0.498,0.306,244.090,2.400,0.000,1.000,0.0
9/10/2007,23:12:00,0.496,0.304,243.900,2.400,0.000,2.000,0.0
9/10/2007,23:13:00,0.496,0.304,243.860,2.400,0.000,1.000,0.0
9/10/2007,23:14:00,0.496,0.306,244.340,2.400,0.000,1.000,0.0
9/10/2007,23:15:00,0.494,0.306,244.480,2.400,0.000,2.000,0.0
9/10/2007,23:16:00,0.494,0.306,244.620,2.400,0.000,1.000,0.0
9/10/2007,23:17:00,0.492,0.304,244.460,2.200,0.000,2.000,0.0
9/10/2007,23:18:00,0.444,0.230,244.610,2.000,0.000,0.000,0.0
9/10/2007,23:19:00,0.410,0.178,244.410,1.800,0.000,0.000,0.0
9/10/2007,23:20:00,0.456,0.178,244.510,2.000,0.000,0.000,0.0
9/10/2007,23:21:00,0.408,0.176,244.170,1.800,0.000,0.000,0.0
9/10/2007,23:22:00,0.408,0.178,244.190,1.800,0.000,0.000,0.0
9/10/2007,23:23:00,0.408,0.176,243.970,1.800,0.000,0.000,0.0
9/10/2007,23:24:00,0.408,0.178,243.950,1.800,0.000,0.000,0.0
9/10/2007,23:25:00,0.408,0.176,244.010,1.800,0.000,0.000,0.0
9/10/2007,23:26:00,0.408,0.176,243.910,1.800,0.000,0.000,0.0
9/10/2007,23:27:00,0.368,0.154,243.940,1.600,0.000,0.000,0.0
9/10/2007,23:28:00,0.342,0.138,243.680,1.400,0.000,0.000,0.0
9/10/2007,23:29:00,0.342,0.138,243.880,1.400,0.000,0.000,0.0
9/10/2007,23:30:00,0.340,0.134,243.080,1.400,0.000,0.000,0.0
9/10/2007,23:31:00,0.342,0.136,243.420,1.400,0.000,0.000,0.0
9/10/2007,23:32:00,0.340,0.134,243.180,1.400,0.000,0.000,0.0
9/10/2007,23:33:00,0.398,0.190,243.730,1.800,0.000,0.000,0.0
9/10/2007,23:34:00,0.420,0.242,243.490,2.000,0.000,0.000,0.0
9/10/2007,23:35:00,0.420,0.240,243.780,2.000,0.000,0.000,0.0
9/10/2007,23:36:00,0.330,0.106,244.020,1.400,0.000,0.000,0.0
9/10/2007,23:37:00,0.490,0.096,243.720,2.000,0.000,0.000,0.0
9/10/2007,23:38:00,0.330,0.100,244.680,1.400,0.000,0.000,0.0
9/10/2007,23:39:00,0.328,0.100,244.260,1.400,0.000,0.000,0.0
9/10/2007,23:40:00,0.326,0.098,244.340,1.400,0.000,0.000,0.0
9/10/2007,23:41:00,0.302,0.072,244.390,1.200,0.000,0.000,0.0
9/10/2007,23:42:00,0.302,0.074,245.090,1.200,0.000,0.000,0.0
9/10/2007,23:43:00,0.300,0.076,245.220,1.200,0.000,0.000,0.0
9/10/2007,23:44:00,0.300,0.076,245.130,1.200,0.000,0.000,0.0
9/10/2007,23:45:00,0.234,0.000,245.460,1.000,0.000,0.000,0.0
9/10/2007,23:46:00,0.230,0.000,245.620,1.000,0.000,0.000,0.0
9/10/2007,23:47:00,0.230,0.000,245.700,1.000,0.000,0.000,0.0
9/10/2007,23:48:00,0.226,0.000,243.740,1.000,0.000,0.000,0.0
9/10/2007,23:49:00,0.226,0.000,242.710,1.000,0.000,0.000,0.0
9/10/2007,23:50:00,0.224,0.000,242.410,1.000,0.000,0.000,0.0
9/10/2007,23:51:00,0.224,0.000,242.180,1.000,0.000,0.000,0.0
9/10/2007,23:52:00,0.224,0.000,242.430,1.000,0.000,0.000,0.0
9/10/2007,23:53:00,0.224,0.000,242.680,1.000,0.000,0.000,0.0
9/10/2007,23:54:00,0.224,0.000,242.510,1.000,0.000,0.000,0.0
9/10/2007,23:55:00,0.224,0.000,242.330,1.000,0.000,0.000,0.0
9/10/2007,23:56:00,0.224,0.000,242.020,1.000,0.000,0.000,0.0
9/10/2007,23:57:00,0.224,0.000,241.420,1.000,0.000,0.000,0.0
9/10/2007,23:58:00,0.222,0.000,241.010,1.000,0.000,0.000,0.0
9/10/2007,23:59:00,0.222,0.000,241.100,1.000,0.000,0.000,0.0
10/10/2007,00:00:00,0.250,0.000,241.490,1.200,0.000,0.000,0.0
10/10/2007,00:01:00,0.332,0.092,241.240,1.400,0.000,0.000,0.0
10/10/2007,00:02:00,0.330,0.090,240.910,1.400,0.000,0.000,0.0
10/10/2007,00:03:00,0.326,0.092,241.200,1.400,0.000,0.000,0.0
10/10/2007,00:04:00,0.326,0.092,241.320,1.400,0.000,0.000,0.0
10/10/2007,00:05:00,0.324,0.092,241.230,1.400,0.000,0.000,0.0
10/10/2007,00:06:00,0.322,0.092,241.370,1.400,0.000,0.000,0.0
10/10/2007,00:07:00,0.322,0.092,241.470,1.400,0.000,0.000,0.0
10/10/2007,00:08:00,0.320,0.092,241.300,1.400,0.000,0.000,0.0
10/10/2007,00:09:00,0.320,0.092,241.370,1.400,0.000,0.000,0.0
10/10/2007,00:10:00,0.318,0.090,241.070,1.400,0.000,0.000,0.0
10/10/2007,00:11:00,0.318,0.092,241.250,1.400,0.000,0.000,0.0
10/10/2007,00:12:00,0.316,0.090,240.990,1.400,0.000,0.000,0.0
10/10/2007,00:13:00,0.394,0.172,241.000,1.800,0.000,0.000,0.0
10/10/2007,00:14:00,0.394,0.196,241.350,1.800,0.000,0.000,0.0
10/10/2007,00:15:00,0.394,0.196,241.700,1.800,0.000,0.000,0.0
10/10/2007,00:16:00,0.394,0.198,241.940,1.800,0.000,0.000,0.0
10/10/2007,00:17:00,0.394,0.196,241.800,1.800,0.000,0.000,0.0
