Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
4/8/2010,19:24:00,0.256,0.122,241.150,1.200,0.000,0.000,1.0
4/8/2010,19:25:00,0.256,0.122,241.330,1.200,0.000,0.000,0.0
4/8/2010,19:26:00,0.256,0.122,241.250,1.200,0.000,0.000,1.0
4/8/2010,19:27:00,0.256,0.124,241.700,1.200,0.000,0.000,0.0
4/8/2010,19:28:00,0.292,0.152,241.580,1.400,0.000,0.000,1.0
4/8/2010,19:29:00,0.332,0.226,241.330,1.600,0.000,0.000,1.0
4/8/2010,19:30:00,0.330,0.224,241.110,1.600,0.000,0.000,0.0
4/8/2010,19:31:00,0.322,0.212,241.220,1.600,0.000,0.000,1.0
4/8/2010,19:32:00,0.236,0.092,241.240,1.000,0.000,0.000,1.0
4/8/2010,19:33:00,0.236,0.092,241.360,1.000,0.000,0.000,0.0
4/8/2010,19:34:00,0.234,0.092,241.360,1.000,0.000,0.000,1.0
4/8/2010,19:35:00,0.234,0.092,241.550,1.000,0.000,0.000,1.0
4/8/2010,19:36:00,0.520,0.192,241.290,2.600,0.000,0.000,4.0
4/8/2010,19:37:00,0.876,0.304,240.430,3.800,0.000,0.000,11.0
4/8/2010,19:38:00,0.874,0.260,240.290,3.800,0.000,0.000,12.0
4/8/2010,19:39:00,0.860,0.202,240.520,3.600,0.000,0.000,13.0
4/8/2010,19:40:00,0.868,0.202,240.670,3.600,0.000,0.000,12.0
4/8/2010,19:41:00,0.850,0.192,240.340,3.600,0.000,0.000,12.0
4/8/2010,19:42:00,0.160,0.000,240.900,0.600,0.000,0.000,2.0
4/8/2010,19:43:00,0.160,0.000,240.900,0.600,0.000,0.000,0.0
4/8/2010,19:44:00,0.160,0.000,241.060,0.600,0.000,0.000,1.0
4/8/2010,19:45:00,0.160,0.000,241.080,0.600,0.000,0.000,1.0
4/8/2010,19:46:00,0.160,0.000,241.260,0.600,0.000,0.000,0.0
4/8/2010,19:47:00,0.160,0.000,241.790,0.600,0.000,0.000,1.0
4/8/2010,19:48:00,0.160,0.000,242.090,0.600,0.000,0.000,1.0
4/8/2010,19:49:00,0.160,0.000,241.880,0.600,0.000,0.000,0.0
4/8/2010,19:50:00,0.160,0.000,242.420,0.800,0.000,0.000,1.0
4/8/2010,19:51:00,0.302,0.000,242.200,1.400,0.000,0.000,1.0
4/8/2010,19:52:00,0.456,0.000,241.380,1.800,0.000,0.000,0.0
4/8/2010,19:53:00,0.258,0.000,241.610,1.000,0.000,0.000,1.0
4/8/2010,19:54:00,0.160,0.000,241.910,0.600,0.000,0.000,1.0
4/8/2010,19:55:00,0.160,0.000,241.940,0.600,0.000,0.000,0.0
4/8/2010,19:56:00,0.160,0.000,241.970,0.600,0.000,0.000,1.0
4/8/2010,19:57:00,0.230,0.058,241.950,1.200,0.000,0.000,0.0
4/8/2010,19:58:00,0.272,0.126,242.340,1.200,0.000,0.000,1.0
4/8/2010,19:59:00,0.270,0.126,242.710,1.200,0.000,0.000,1.0
4/8/2010,20:00:00,0.266,0.124,241.730,1.200,0.000,0.000,0.0
4/8/2010,20:01:00,0.266,0.124,242.230,1.200,0.000,0.000,1.0
4/8/2010,20:02:00,0.262,0.120,240.470,1.200,0.000,0.000,1.0
4/8/2010,20:03:00,0.260,0.118,240.310,1.200,0.000,0.000,0.0
4/8/2010,20:04:00,0.260,0.120,240.390,1.200,0.000,0.000,1.0
4/8/2010,20:05:00,0.258,0.120,240.520,1.200,0.000,0.000,1.0
4/8/2010,20:06:00,0.322,0.184,240.760,1.600,0.000,0.000,0.0
4/8/2010,20:07:00,0.334,0.228,241.720,1.600,0.000,0.000,1.0
4/8/2010,20:08:00,0.334,0.226,241.260,1.600,0.000,0.000,1.0
4/8/2010,20:09:00,0.332,0.224,241.130,1.600,0.000,0.000,0.0
4/8/2010,20:10:00,0.330,0.224,240.830,1.600,0.000,0.000,1.0
4/8/2010,20:11:00,0.330,0.226,241.240,1.600,0.000,0.000,0.0
4/8/2010,20:12:00,0.328,0.226,241.500,1.600,0.000,0.000,1.0
4/8/2010,20:13:00,0.326,0.226,241.540,1.600,0.000,0.000,1.0
4/8/2010,20:14:00,0.326,0.228,241.750,1.600,0.000,0.000,0.0
4/8/2010,20:15:00,0.326,0.228,241.820,1.600,0.000,0.000,1.0
4/8/2010,20:16:00,0.276,0.156,241.930,1.400,0.000,0.000,1.0
4/8/2010,20:17:00,0.160,0.000,241.970,0.600,0.000,0.000,0.0
4/8/2010,20:18:00,0.160,0.000,242.220,0.600,0.000,0.000,1.0
4/8/2010,20:19:00,0.160,0.000,242.010,0.600,0.000,0.000,1.0
4/8/2010,20:20:00,0.160,0.000,242.140,0.600,0.000,0.000,0.0
4/8/2010,20:21:00,0.160,0.000,242.350,0.600,0.000,0.000,1.0
4/8/2010,20:22:00,0.160,0.000,242.170,0.600,0.000,0.000,1.0
4/8/2010,20:23:00,0.160,0.000,241.840,0.600,0.000,0.000,0.0
4/8/2010,20:24:00,0.160,0.000,241.780,0.600,0.000,0.000,1.0
4/8/2010,20:25:00,0.160,0.000,241.650,0.600,0.000,0.000,1.0
4/8/2010,20:26:00,0.202,0.000,241.580,1.000,0.000,0.000,0.0
4/8/2010,20:27:00,0.252,0.112,241.770,1.200,0.000,1.000,1.0
4/8/2010,20:28:00,0.250,0.112,241.680,1.200,0.000,2.000,0.0
4/8/2010,20:29:00,0.250,0.112,241.610,1.200,0.000,1.000,1.0
4/8/2010,20:30:00,0.250,0.112,241.680,1.200,0.000,2.000,1.0
4/8/2010,20:31:00,0.250,0.112,241.440,1.200,0.000,1.000,0.0
4/8/2010,20:32:00,0.250,0.112,241.480,1.200,0.000,2.000,1.0
4/8/2010,20:33:00,0.250,0.112,241.860,1.200,0.000,1.000,1.0
4/8/2010,20:34:00,0.250,0.112,241.810,1.200,0.000,1.000,0.0
4/8/2010,20:35:00,0.248,0.112,241.570,1.200,0.000,2.000,1.0
4/8/2010,20:36:00,0.248,0.110,241.530,1.200,0.000,1.000,1.0
4/8/2010,20:37:00,0.246,0.110,241.020,1.200,0.000,2.000,0.0
4/8/2010,20:38:00,0.246,0.110,241.250,1.000,0.000,1.000,1.0
4/8/2010,20:39:00,0.246,0.112,241.710,1.000,0.000,2.000,1.0
4/8/2010,20:40:00,0.246,0.114,242.260,1.000,0.000,1.000,0.0
4/8/2010,20:41:00,0.244,0.114,242.440,1.000,0.000,1.000,1.0
4/8/2010,20:42:00,0.244,0.114,242.630,1.000,0.000,2.000,0.0
4/8/2010,20:43:00,0.364,0.252,242.700,1.800,0.000,1.000,1.0
4/8/2010,20:44:00,0.658,0.406,242.240,3.600,0.000,1.000,4.0
4/8/2010,20:45:00,1.070,0.576,241.700,5.000,0.000,1.000,11.0
4/8/2010,20:46:00,1.092,0.570,241.350,5.000,0.000,2.000,12.0
4/8/2010,20:47:00,1.116,0.572,241.500,5.200,0.000,1.000,12.0
4/8/2010,20:48:00,1.120,0.568,241.130,5.200,0.000,1.000,13.0
4/8/2010,20:49:00,0.946,0.512,241.140,4.600,0.000,2.000,11.0
4/8/2010,20:50:00,0.406,0.350,241.470,2.200,0.000,1.000,0.0
4/8/2010,20:51:00,0.404,0.352,241.860,2.200,0.000,1.000,1.0
4/8/2010,20:52:00,0.402,0.354,242.150,2.200,0.000,1.000,0.0
4/8/2010,20:53:00,0.402,0.354,242.200,2.200,0.000,1.000,1.0
4/8/2010,20:54:00,0.340,0.262,242.260,1.800,0.000,2.000,1.0
4/8/2010,20:55:00,0.330,0.248,242.080,1.600,0.000,1.000,0.0
4/8/2010,20:56:00,0.330,0.248,241.860,1.600,0.000,1.000,1.0
4/8/2010,20:57:00,0.316,0.226,242.350,1.600,0.000,1.000,1.0
4/8/2010,20:58:00,0.258,0.126,242.420,1.200,0.000,0.000,0.0
4/8/2010,20:59:00,0.258,0.128,242.880,1.200,0.000,0.000,1.0
4/8/2010,21:00:00,0.258,0.128,242.820,1.200,0.000,0.000,1.0
4/8/2010,21:01:00,0.258,0.130,243.160,1.200,0.000,0.000,0.0
4/8/2010,21:02:00,0.214,0.068,243.430,1.000,0.000,0.000,1.0
4/8/2010,21:03:00,0.162,0.000,243.300,0.600,0.000,0.000,1.0
4/8/2010,21:04:00,0.162,0.000,243.170,0.600,0.000,0.000,0.0
4/8/2010,21:05:00,0.162,0.000,243.030,0.600,0.000,0.000,1.0
4/8/2010,21:06:00,0.162,0.000,242.970,0.600,0.000,0.000,1.0
4/8/2010,21:07:00,0.162,0.000,242.830,0.600,0.000,0.000,0.0
4/8/2010,21:08:00,0.160,0.000,242.430,0.600,0.000,0.000,1.0
4/8/2010,21:09:00,0.160,0.000,242.430,0.600,0.000,0.000,1.0
4/8/2010,21:10:00,0.160,0.000,242.620,0.600,0.000,0.000,0.0
4/8/2010,21:11:00,0.162,0.000,242.820,0.600,0.000,0.000,1.0
4/8/2010,21:12:00,0.162,0.000,242.730,0.600,0.000,0.000,0.0
4/8/2010,21:13:00,0.160,0.000,242.400,0.600,0.000,0.000,1.0
4/8/2010,21:14:00,0.160,0.000,242.230,0.600,0.000,0.000,1.0
4/8/2010,21:15:00,0.160,0.000,242.440,0.800,0.000,0.000,0.0
4/8/2010,21:16:00,0.160,0.000,242.550,0.600,0.000,0.000,1.0
4/8/2010,21:17:00,0.162,0.000,243.120,0.600,0.000,0.000,1.0
4/8/2010,21:18:00,0.162,0.000,243.270,0.600,0.000,0.000,0.0
4/8/2010,21:19:00,0.162,0.000,243.220,0.600,0.000,0.000,1.0
4/8/2010,21:20:00,0.162,0.000,243.220,0.600,0.000,0.000,1.0
4/8/2010,21:21:00,0.204,0.000,243.150,1.000,0.000,0.000,0.0
4/8/2010,21:22:00,0.240,0.096,243.050,1.000,0.000,0.000,1.0
4/8/2010,21:23:00,0.242,0.098,243.440,1.000,0.000,0.000,1.0
4/8/2010,21:24:00,0.240,0.098,243.580,1.000,0.000,0.000,0.0
4/8/2010,21:25:00,0.240,0.098,243.560,1.000,0.000,0.000,1.0
4/8/2010,21:26:00,0.238,0.100,244.060,1.000,0.000,0.000,1.0
4/8/2010,21:27:00,0.238,0.100,244.350,1.000,0.000,0.000,0.0
4/8/2010,21:28:00,0.322,0.192,244.500,1.600,0.000,0.000,1.0
4/8/2010,21:29:00,0.346,0.238,244.470,1.600,0.000,0.000,1.0
4/8/2010,21:30:00,0.342,0.238,244.430,1.600,0.000,0.000,0.0
4/8/2010,21:31:00,0.270,0.134,244.440,1.200,0.000,0.000,1.0
4/8/2010,21:32:00,0.268,0.134,244.560,1.200,0.000,0.000,1.0
4/8/2010,21:33:00,0.268,0.132,244.570,1.200,0.000,0.000,0.0
4/8/2010,21:34:00,0.266,0.132,244.410,1.200,0.000,0.000,1.0
4/8/2010,21:35:00,0.266,0.132,244.540,1.200,0.000,0.000,1.0
4/8/2010,21:36:00,0.264,0.132,244.240,1.200,0.000,0.000,0.0
4/8/2010,21:37:00,0.262,0.132,244.400,1.200,0.000,0.000,1.0
4/8/2010,21:38:00,0.260,0.128,243.320,1.200,0.000,0.000,1.0
4/8/2010,21:39:00,0.260,0.130,243.830,1.200,0.000,0.000,0.0
4/8/2010,21:40:00,0.260,0.128,243.640,1.200,0.000,0.000,1.0
4/8/2010,21:41:00,0.260,0.128,243.290,1.200,0.000,0.000,1.0
4/8/2010,21:42:00,0.258,0.128,243.160,1.200,0.000,0.000,0.0
4/8/2010,21:43:00,0.258,0.128,243.250,1.200,0.000,0.000,1.0
4/8/2010,21:44:00,0.258,0.130,243.870,1.200,0.000,0.000,0.0
4/8/2010,21:45:00,0.258,0.130,243.760,1.200,0.000,0.000,1.0
4/8/2010,21:46:00,0.258,0.130,244.000,1.200,0.000,0.000,1.0
4/8/2010,21:47:00,0.244,0.108,243.620,1.200,0.000,0.000,0.0
4/8/2010,21:48:00,0.162,0.000,243.760,0.600,0.000,0.000,1.0
4/8/2010,21:49:00,0.162,0.000,243.580,0.600,0.000,0.000,1.0
4/8/2010,21:50:00,0.712,0.186,242.700,3.200,0.000,0.000,9.0
4/8/2010,21:51:00,0.824,0.214,242.200,3.400,0.000,0.000,11.0
4/8/2010,21:52:00,0.854,0.214,242.190,3.600,0.000,0.000,12.0
4/8/2010,21:53:00,0.868,0.214,242.290,3.600,0.000,0.000,13.0
4/8/2010,21:54:00,0.876,0.214,242.410,3.600,0.000,0.000,12.0
4/8/2010,21:55:00,0.390,0.062,243.140,2.200,0.000,0.000,6.0
4/8/2010,21:56:00,0.162,0.000,243.450,0.600,0.000,0.000,0.0
4/8/2010,21:57:00,0.162,0.000,243.340,0.600,0.000,0.000,1.0
4/8/2010,21:58:00,0.202,0.000,242.820,1.000,0.000,0.000,1.0
4/8/2010,21:59:00,0.240,0.096,242.760,1.000,0.000,0.000,0.0
4/8/2010,22:00:00,0.240,0.096,242.810,1.000,0.000,0.000,1.0
4/8/2010,22:01:00,0.240,0.096,242.940,1.000,0.000,0.000,1.0
4/8/2010,22:02:00,0.238,0.094,242.650,1.000,0.000,0.000,0.0
4/8/2010,22:03:00,0.238,0.094,242.720,1.000,0.000,0.000,1.0
