Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
7/5/2008,08:44:00,1.482,0.208,240.110,6.200,0.000,0.000,18.0
7/5/2008,08:45:00,1.474,0.208,239.630,6.200,0.000,0.000,18.0
7/5/2008,08:46:00,1.464,0.194,239.550,6.000,0.000,0.000,18.0
7/5/2008,08:47:00,1.404,0.104,239.430,5.800,0.000,0.000,19.0
7/5/2008,08:48:00,1.404,0.104,239.530,5.800,0.000,0.000,18.0
7/5/2008,08:49:00,1.406,0.104,239.690,5.800,0.000,0.000,18.0
7/5/2008,08:50:00,1.412,0.106,240.260,5.800,0.000,0.000,18.0
7/5/2008,08:51:00,1.406,0.104,239.810,5.800,0.000,0.000,19.0
7/5/2008,08:52:00,1.404,0.104,239.640,5.800,0.000,0.000,18.0
7/5/2008,08:53:00,1.402,0.104,239.530,5.800,0.000,0.000,18.0
7/5/2008,08:54:00,1.408,0.106,240.040,5.800,0.000,0.000,18.0
7/5/2008,08:55:00,1.340,0.000,240.030,5.600,0.000,0.000,19.0
7/5/2008,08:56:00,1.302,0.000,238.630,5.400,0.000,0.000,18.0
7/5/2008,08:57:00,1.302,0.000,238.620,5.400,0.000,0.000,18.0
7/5/2008,08:58:00,1.298,0.000,238.210,5.400,0.000,0.000,18.0
7/5/2008,08:59:00,1.296,0.000,237.890,5.400,0.000,0.000,18.0
7/5/2008,09:00:00,1.294,0.000,237.770,5.400,0.000,0.000,18.0
7/5/2008,09:01:00,1.304,0.000,238.770,5.400,0.000,0.000,18.0
7/5/2008,09:02:00,1.318,0.000,240.170,5.400,0.000,0.000,18.0
7/5/2008,09:03:00,1.320,0.000,240.310,5.400,0.000,0.000,19.0
7/5/2008,09:04:00,1.330,0.000,241.280,5.400,0.000,0.000,18.0
7/5/2008,09:05:00,1.328,0.000,240.960,5.400,0.000,0.000,18.0
7/5/2008,09:06:00,1.330,0.000,241.300,5.400,0.000,0.000,19.0
7/5/2008,09:07:00,1.328,0.000,240.990,5.400,0.000,0.000,18.0
7/5/2008,09:08:00,1.332,0.000,241.410,5.400,0.000,0.000,19.0
7/5/2008,09:09:00,1.336,0.000,241.830,5.400,0.000,0.000,18.0
7/5/2008,09:10:00,1.332,0.000,241.540,5.400,0.000,0.000,19.0
7/5/2008,09:11:00,1.326,0.000,240.910,5.400,0.000,0.000,18.0
7/5/2008,09:12:00,1.400,0.056,240.630,5.800,0.000,0.000,19.0
7/5/2008,09:13:00,1.424,0.104,240.140,5.800,0.000,0.000,18.0
7/5/2008,09:14:00,1.414,0.104,239.810,5.800,0.000,0.000,18.0
7/5/2008,09:15:00,1.422,0.106,240.670,5.800,0.000,0.000,19.0
7/5/2008,09:16:00,1.414,0.106,240.190,5.800,0.000,0.000,18.0
7/5/2008,09:17:00,1.402,0.102,239.180,5.800,0.000,0.000,18.0
7/5/2008,09:18:00,1.412,0.106,240.280,5.800,0.000,0.000,19.0
7/5/2008,09:19:00,1.498,0.200,240.270,6.200,0.000,0.000,18.0
7/5/2008,09:20:00,1.486,0.208,240.120,6.200,0.000,0.000,18.0
7/5/2008,09:21:00,1.486,0.208,240.170,6.200,0.000,0.000,19.0
7/5/2008,09:22:00,1.478,0.206,239.570,6.200,0.000,0.000,18.0
