Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
5/1/2008,10:44:00,2.042,0.094,231.950,9.200,0.000,1.000,17.0
5/1/2008,10:45:00,1.936,0.054,232.000,8.800,0.000,2.000,17.0
5/1/2008,10:46:00,1.326,0.062,233.230,5.600,0.000,1.000,16.0
5/1/2008,10:47:00,1.580,0.268,233.430,6.800,0.000,1.000,17.0
5/1/2008,10:48:00,2.510,0.272,232.750,11.000,0.000,1.000,17.0
5/1/2008,10:49:00,1.566,0.244,234.170,6.600,0.000,2.000,16.0
5/1/2008,10:50:00,1.528,0.196,234.330,6.600,0.000,0.000,17.0
5/1/2008,10:51:00,1.594,0.232,234.670,6.800,0.000,0.000,17.0
5/1/2008,10:52:00,1.606,0.252,235.700,6.800,0.000,0.000,17.0
5/1/2008,10:53:00,1.590,0.248,234.850,6.800,0.000,0.000,17.0
5/1/2008,10:54:00,1.592,0.242,234.380,6.800,0.000,0.000,17.0
5/1/2008,10:55:00,1.640,0.314,232.500,7.200,0.000,0.000,17.0
5/1/2008,10:56:00,1.618,0.324,231.200,7.000,0.000,0.000,16.0
5/1/2008,10:57:00,1.632,0.328,232.560,7.000,0.000,0.000,17.0
5/1/2008,10:58:00,1.638,0.330,233.380,7.000,0.000,0.000,16.0
5/1/2008,10:59:00,1.622,0.324,232.370,7.000,0.000,0.000,17.0
5/1/2008,11:00:00,1.610,0.320,231.620,7.000,0.000,0.000,17.0
5/1/2008,11:01:00,1.606,0.318,231.390,7.000,0.000,0.000,16.0
5/1/2008,11:02:00,1.614,0.322,232.150,7.000,0.000,0.000,17.0
5/1/2008,11:03:00,1.616,0.320,232.350,7.000,0.000,0.000,16.0
5/1/2008,11:04:00,1.624,0.354,232.190,7.000,0.000,0.000,17.0
5/1/2008,11:05:00,1.682,0.444,230.690,7.400,0.000,0.000,16.0
5/1/2008,11:06:00,1.584,0.306,230.950,7.000,0.000,0.000,17.0
5/1/2008,11:07:00,1.506,0.196,231.380,6.400,0.000,0.000,16.0
5/1/2008,11:08:00,1.496,0.194,230.720,6.400,0.000,0.000,16.0
5/1/2008,11:09:00,1.360,0.086,232.210,5.800,0.000,0.000,17.0
5/1/2008,11:10:00,1.312,0.048,232.900,5.600,0.000,0.000,17.0
5/1/2008,11:11:00,1.250,0.000,232.990,5.200,0.000,0.000,16.0
5/1/2008,11:12:00,1.250,0.046,233.180,5.200,0.000,0.000,17.0
5/1/2008,11:13:00,1.274,0.046,233.450,5.400,0.000,0.000,17.0
5/1/2008,11:14:00,1.272,0.046,234.180,5.400,0.000,0.000,17.0
5/1/2008,11:15:00,1.288,0.000,235.330,5.400,0.000,0.000,17.0
5/1/2008,11:16:00,1.406,0.046,235.290,6.000,0.000,0.000,17.0
5/1/2008,11:17:00,1.266,0.000,235.110,5.400,0.000,0.000,16.0
5/1/2008,11:18:00,1.274,0.000,235.760,5.400,0.000,0.000,18.0
5/1/2008,11:19:00,1.270,0.000,235.430,5.400,0.000,0.000,17.0
5/1/2008,11:20:00,1.270,0.048,235.140,5.400,0.000,0.000,17.0
5/1/2008,11:21:00,1.272,0.000,235.470,5.400,0.000,0.000,17.0
5/1/2008,11:22:00,1.266,0.048,234.640,5.400,0.000,0.000,16.0
5/1/2008,11:23:00,1.268,0.046,234.810,5.400,0.000,0.000,17.0
5/1/2008,11:24:00,1.266,0.048,234.920,5.400,0.000,0.000,17.0
5/1/2008,11:25:00,1.264,0.050,234.630,5.400,0.000,0.000,17.0
5/1/2008,11:26:00,1.268,0.046,234.900,5.400,0.000,0.000,17.0
