Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
5/3/2010,00:44:00,0.438,0.000,244.320,1.800,0.000,0.000,1.0
5/3/2010,00:45:00,0.438,0.000,244.150,1.800,0.000,0.000,1.0
5/3/2010,00:46:00,0.524,0.072,242.640,2.200,0.000,0.000,0.0
5/3/2010,00:47:00,0.510,0.074,243.130,2.000,0.000,0.000,1.0
5/3/2010,00:48:00,0.508,0.070,241.830,2.000,0.000,0.000,1.0
5/3/2010,00:49:00,0.504,0.068,241.180,2.000,0.000,0.000,0.0
5/3/2010,00:50:00,0.502,0.068,240.930,2.000,0.000,0.000,1.0
5/3/2010,00:51:00,0.498,0.066,239.520,2.000,0.000,0.000,1.0
5/3/2010,00:52:00,0.498,0.068,240.210,2.000,0.000,0.000,0.0
5/3/2010,00:53:00,0.498,0.068,240.600,2.000,0.000,0.000,1.0
5/3/2010,00:54:00,0.496,0.068,240.500,2.000,0.000,0.000,0.0
5/3/2010,00:55:00,0.498,0.070,241.150,2.000,0.000,0.000,1.0
5/3/2010,00:56:00,0.442,0.000,240.900,1.800,0.000,0.000,1.0
5/3/2010,00:57:00,0.428,0.000,240.550,1.800,0.000,0.000,0.0
5/3/2010,00:58:00,0.430,0.000,241.030,1.800,0.000,0.000,1.0
5/3/2010,00:59:00,0.428,0.000,240.940,1.800,0.000,0.000,1.0
5/3/2010,01:00:00,0.550,0.098,241.110,2.400,0.000,0.000,0.0
5/3/2010,01:01:00,0.538,0.098,241.020,2.200,0.000,0.000,1.0
5/3/2010,01:02:00,0.534,0.098,240.580,2.200,0.000,0.000,1.0
5/3/2010,01:03:00,0.528,0.094,239.270,2.200,0.000,0.000,0.0
5/3/2010,01:04:00,0.528,0.094,239.460,2.200,0.000,0.000,1.0
5/3/2010,01:05:00,0.524,0.092,238.710,2.200,0.000,0.000,1.0
5/3/2010,01:06:00,0.524,0.094,239.340,2.200,0.000,0.000,0.0
5/3/2010,01:07:00,0.522,0.092,238.900,2.200,0.000,0.000,1.0
5/3/2010,01:08:00,0.520,0.090,238.480,2.200,0.000,0.000,1.0
5/3/2010,01:09:00,0.520,0.092,238.710,2.200,0.000,0.000,0.0
5/3/2010,01:10:00,0.516,0.090,237.920,2.200,0.000,0.000,1.0
5/3/2010,01:11:00,0.516,0.090,238.330,2.200,0.000,0.000,0.0
