Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
31/12/2008,13:24:00,0.790,0.000,243.140,3.400,1.000,0.000,0.0
31/12/2008,13:25:00,0.798,0.000,243.600,3.400,1.000,0.000,0.0
31/12/2008,13:26:00,0.788,0.000,243.190,3.400,1.000,0.000,0.0
31/12/2008,13:27:00,0.768,0.000,242.220,3.400,2.000,0.000,0.0
31/12/2008,13:28:00,0.706,0.094,241.880,3.200,1.000,0.000,0.0
31/12/2008,13:29:00,0.750,0.094,242.100,3.400,1.000,0.000,0.0
31/12/2008,13:30:00,0.804,0.098,241.240,3.600,1.000,0.000,0.0
31/12/2008,13:31:00,0.802,0.100,241.380,3.600,2.000,0.000,0.0
31/12/2008,13:32:00,0.802,0.100,242.110,3.600,1.000,0.000,0.0
31/12/2008,13:33:00,0.832,0.098,243.380,3.600,1.000,0.000,0.0
31/12/2008,13:34:00,1.936,0.108,242.270,8.000,1.000,0.000,18.0
31/12/2008,13:35:00,1.922,0.106,242.220,8.000,2.000,0.000,18.0
31/12/2008,13:36:00,1.898,0.108,241.630,7.800,1.000,0.000,18.0
31/12/2008,13:37:00,1.886,0.108,241.100,7.800,1.000,0.000,18.0
31/12/2008,13:38:00,1.884,0.110,241.000,7.800,1.000,0.000,18.0
31/12/2008,13:39:00,1.882,0.110,241.180,7.800,2.000,0.000,18.0
31/12/2008,13:40:00,1.880,0.112,241.240,7.800,1.000,0.000,18.0
31/12/2008,13:41:00,1.882,0.112,241.290,7.800,1.000,0.000,18.0
31/12/2008,13:42:00,1.876,0.112,241.360,7.800,2.000,0.000,18.0
31/12/2008,13:43:00,1.872,0.110,241.570,7.800,1.000,0.000,18.0
31/12/2008,13:44:00,1.874,0.112,241.550,7.800,1.000,0.000,18.0
31/12/2008,13:45:00,1.870,0.112,241.280,7.800,1.000,0.000,18.0
31/12/2008,13:46:00,1.882,0.114,242.060,7.800,2.000,0.000,18.0
31/12/2008,13:47:00,1.866,0.116,241.090,7.800,1.000,0.000,18.0
31/12/2008,13:48:00,1.962,0.000,240.520,8.200,1.000,0.000,17.0
31/12/2008,13:49:00,1.934,0.000,240.810,8.000,1.000,0.000,18.0
31/12/2008,13:50:00,1.876,0.000,241.360,7.800,2.000,0.000,18.0
31/12/2008,13:51:00,1.866,0.000,240.660,7.800,1.000,0.000,18.0
31/12/2008,13:52:00,1.860,0.000,240.580,7.800,1.000,0.000,18.0
31/12/2008,13:53:00,1.846,0.000,239.370,7.800,1.000,0.000,17.0
31/12/2008,13:54:00,1.858,0.000,240.450,7.800,2.000,0.000,18.0
31/12/2008,13:55:00,1.910,0.076,240.430,8.000,1.000,0.000,18.0
31/12/2008,13:56:00,1.946,0.128,242.190,8.000,1.000,0.000,18.0
31/12/2008,13:57:00,1.946,0.132,242.580,8.000,1.000,0.000,18.0
31/12/2008,13:58:00,1.950,0.134,242.730,8.000,2.000,0.000,18.0
31/12/2008,13:59:00,1.948,0.132,242.730,8.000,1.000,0.000,18.0
31/12/2008,14:00:00,1.930,0.150,242.700,8.000,1.000,0.000,18.0
31/12/2008,14:01:00,1.888,0.158,242.330,7.800,2.000,0.000,18.0
31/12/2008,14:02:00,1.870,0.150,241.840,7.800,1.000,0.000,18.0
31/12/2008,14:03:00,1.866,0.152,241.450,7.800,1.000,0.000,18.0
31/12/2008,14:04:00,1.866,0.152,241.230,7.800,1.000,0.000,18.0
31/12/2008,14:05:00,1.870,0.156,241.930,7.800,2.000,0.000,18.0
31/12/2008,14:06:00,1.854,0.150,241.310,7.800,1.000,0.000,17.0
31/12/2008,14:07:00,1.864,0.152,242.150,7.800,1.000,0.000,18.0
31/12/2008,14:08:00,1.868,0.154,242.310,7.800,1.000,0.000,18.0
31/12/2008,14:09:00,1.872,0.164,242.560,7.800,2.000,0.000,18.0
31/12/2008,14:10:00,1.802,0.130,242.400,7.400,0.000,0.000,18.0
31/12/2008,14:11:00,1.784,0.082,243.750,7.400,1.000,0.000,19.0
31/12/2008,14:12:00,1.782,0.078,243.960,7.400,1.000,0.000,18.0
31/12/2008,14:13:00,1.814,0.062,243.720,7.400,1.000,0.000,18.0
31/12/2008,14:14:00,1.814,0.056,243.170,7.400,2.000,0.000,18.0
31/12/2008,14:15:00,1.812,0.052,243.290,7.400,1.000,0.000,18.0
31/12/2008,14:16:00,1.810,0.052,243.570,7.400,1.000,0.000,19.0
31/12/2008,14:17:00,1.818,0.052,244.210,7.400,1.000,0.000,18.0
31/12/2008,14:18:00,1.830,0.054,244.600,7.400,2.000,0.000,18.0
31/12/2008,14:19:00,1.816,0.050,243.870,7.400,1.000,0.000,18.0
31/12/2008,14:20:00,1.778,0.072,243.070,7.400,1.000,0.000,19.0
31/12/2008,14:21:00,1.776,0.080,242.830,7.400,0.000,0.000,18.0
31/12/2008,14:22:00,1.734,0.078,242.780,7.200,1.000,0.000,18.0
31/12/2008,14:23:00,1.768,0.070,242.720,7.200,1.000,0.000,18.0
31/12/2008,14:24:00,3.462,0.048,241.650,14.800,29.000,0.000,18.0
31/12/2008,14:25:00,4.006,0.068,241.490,16.600,38.000,0.000,18.0
31/12/2008,14:26:00,4.034,0.162,240.890,16.800,39.000,0.000,17.0
31/12/2008,14:27:00,4.030,0.162,240.810,16.600,38.000,2.000,18.0
31/12/2008,14:28:00,4.036,0.166,241.100,16.600,39.000,1.000,18.0
31/12/2008,14:29:00,4.034,0.160,240.680,16.800,38.000,1.000,18.0
31/12/2008,14:30:00,4.032,0.162,240.740,16.800,38.000,2.000,18.0
31/12/2008,14:31:00,3.998,0.192,241.250,16.600,39.000,1.000,17.0
31/12/2008,14:32:00,3.992,0.194,241.320,16.600,38.000,2.000,18.0
31/12/2008,14:33:00,4.030,0.202,242.570,16.600,39.000,1.000,18.0
31/12/2008,14:34:00,4.026,0.206,242.630,16.600,39.000,1.000,18.0
31/12/2008,14:35:00,4.018,0.212,242.490,16.600,39.000,2.000,18.0
31/12/2008,14:36:00,4.028,0.218,242.600,16.600,38.000,1.000,18.0
31/12/2008,14:37:00,4.016,0.218,242.500,16.600,39.000,2.000,18.0
31/12/2008,14:38:00,3.068,0.226,243.520,13.400,24.000,1.000,19.0
31/12/2008,14:39:00,1.752,0.240,245.950,7.200,0.000,1.000,18.0
31/12/2008,14:40:00,1.732,0.238,245.740,7.200,0.000,2.000,19.0
31/12/2008,14:41:00,1.734,0.242,245.740,7.200,0.000,1.000,18.0
31/12/2008,14:42:00,1.738,0.274,244.730,7.200,0.000,1.000,19.0
31/12/2008,14:43:00,1.760,0.262,243.880,7.400,0.000,2.000,18.0
31/12/2008,14:44:00,1.792,0.332,243.710,7.400,0.000,1.000,18.0
31/12/2008,14:45:00,1.788,0.334,244.400,7.400,0.000,1.000,18.0
31/12/2008,14:46:00,1.774,0.334,244.950,7.400,0.000,2.000,19.0
31/12/2008,14:47:00,1.778,0.334,244.580,7.400,0.000,1.000,18.0
31/12/2008,14:48:00,1.698,0.196,244.440,7.000,0.000,1.000,18.0
31/12/2008,14:49:00,1.644,0.106,244.640,6.800,0.000,1.000,19.0
31/12/2008,14:50:00,1.626,0.066,244.770,6.600,0.000,0.000,18.0
31/12/2008,14:51:00,1.610,0.062,243.370,6.600,0.000,0.000,18.0
31/12/2008,14:52:00,1.592,0.058,243.310,6.600,0.000,0.000,18.0
31/12/2008,14:53:00,1.586,0.000,242.740,6.600,0.000,0.000,18.0
31/12/2008,14:54:00,1.602,0.000,243.240,6.600,0.000,0.000,19.0
31/12/2008,14:55:00,1.562,0.000,243.490,6.400,0.000,0.000,18.0
31/12/2008,14:56:00,1.538,0.000,245.400,6.200,0.000,0.000,18.0
31/12/2008,14:57:00,1.514,0.068,245.250,6.200,0.000,0.000,19.0
31/12/2008,14:58:00,1.510,0.068,244.890,6.200,0.000,0.000,18.0
31/12/2008,14:59:00,1.508,0.068,244.690,6.200,0.000,0.000,18.0
31/12/2008,15:00:00,1.504,0.068,244.400,6.200,0.000,0.000,19.0
31/12/2008,15:01:00,1.512,0.068,245.060,6.200,0.000,0.000,18.0
31/12/2008,15:02:00,1.514,0.068,245.280,6.200,0.000,0.000,19.0
31/12/2008,15:03:00,1.536,0.068,245.550,6.200,0.000,0.000,18.0
31/12/2008,15:04:00,1.528,0.070,245.320,6.200,0.000,0.000,18.0
31/12/2008,15:05:00,1.524,0.072,244.930,6.200,0.000,0.000,19.0
31/12/2008,15:06:00,1.514,0.072,244.110,6.200,0.000,0.000,18.0
31/12/2008,15:07:00,1.534,0.070,244.510,6.200,0.000,0.000,18.0
31/12/2008,15:08:00,1.650,0.000,243.460,6.800,0.000,0.000,19.0
31/12/2008,15:09:00,1.712,0.066,243.840,7.000,0.000,0.000,18.0
31/12/2008,15:10:00,1.706,0.064,243.600,7.000,0.000,0.000,18.0
31/12/2008,15:11:00,1.700,0.064,243.540,7.000,0.000,0.000,18.0
31/12/2008,15:12:00,1.708,0.074,243.930,7.000,0.000,0.000,19.0
31/12/2008,15:13:00,1.732,0.108,243.820,7.200,0.000,0.000,18.0
31/12/2008,15:14:00,1.694,0.064,243.760,7.000,0.000,0.000,18.0
31/12/2008,15:15:00,1.688,0.064,243.220,7.000,0.000,0.000,18.0
31/12/2008,15:16:00,1.704,0.066,244.120,7.000,0.000,0.000,18.0
31/12/2008,15:17:00,1.706,0.070,244.350,7.000,0.000,0.000,19.0
31/12/2008,15:18:00,1.724,0.074,245.950,7.000,0.000,0.000,18.0
31/12/2008,15:19:00,1.718,0.074,245.490,7.000,0.000,0.000,19.0
31/12/2008,15:20:00,1.716,0.072,245.360,7.000,0.000,0.000,18.0
31/12/2008,15:21:00,1.720,0.072,245.690,7.000,0.000,0.000,19.0
31/12/2008,15:22:00,1.714,0.070,245.270,7.000,0.000,0.000,18.0
31/12/2008,15:23:00,1.704,0.068,244.520,7.000,0.000,0.000,18.0
31/12/2008,15:24:00,1.706,0.068,244.690,7.000,0.000,0.000,19.0
31/12/2008,15:25:00,1.716,0.070,244.830,7.000,0.000,0.000,18.0
31/12/2008,15:26:00,1.760,0.070,245.060,7.200,0.000,0.000,19.0
31/12/2008,15:27:00,1.938,0.066,244.670,8.000,0.000,0.000,18.0
31/12/2008,15:28:00,2.052,0.068,244.150,8.400,0.000,0.000,18.0
31/12/2008,15:29:00,2.326,0.066,243.350,9.600,0.000,0.000,18.0
31/12/2008,15:30:00,1.754,0.092,243.510,7.400,0.000,0.000,19.0
31/12/2008,15:31:00,1.650,0.168,242.680,6.800,0.000,0.000,18.0
31/12/2008,15:32:00,1.650,0.168,242.780,6.800,0.000,0.000,18.0
31/12/2008,15:33:00,1.642,0.166,241.990,6.800,0.000,0.000,18.0
31/12/2008,15:34:00,1.644,0.168,242.310,6.800,0.000,0.000,18.0
31/12/2008,15:35:00,1.654,0.174,243.310,6.800,0.000,0.000,18.0
31/12/2008,15:36:00,1.658,0.174,243.780,6.800,0.000,0.000,18.0
31/12/2008,15:37:00,1.662,0.176,244.160,6.800,0.000,0.000,18.0
31/12/2008,15:38:00,1.668,0.180,244.840,6.800,0.000,0.000,19.0
31/12/2008,15:39:00,1.664,0.178,244.590,6.800,0.000,0.000,18.0
31/12/2008,15:40:00,1.662,0.180,245.120,6.800,0.000,0.000,18.0
31/12/2008,15:41:00,1.662,0.180,245.120,6.800,0.000,0.000,19.0
31/12/2008,15:42:00,1.670,0.184,245.980,6.800,0.000,0.000,18.0
31/12/2008,15:43:00,1.634,0.120,246.190,6.600,0.000,0.000,19.0
31/12/2008,15:44:00,1.612,0.076,246.090,6.600,0.000,0.000,18.0
31/12/2008,15:45:00,1.612,0.076,246.200,6.600,0.000,0.000,19.0
31/12/2008,15:46:00,1.612,0.080,246.280,6.600,0.000,0.000,19.0
31/12/2008,15:47:00,1.604,0.076,245.570,6.600,0.000,0.000,18.0
31/12/2008,15:48:00,1.614,0.078,246.380,6.600,0.000,0.000,19.0
31/12/2008,15:49:00,1.592,0.068,244.290,6.600,0.000,0.000,18.0
31/12/2008,15:50:00,1.594,0.066,244.150,6.600,0.000,0.000,18.0
31/12/2008,15:51:00,1.586,0.066,243.920,6.400,0.000,0.000,18.0
31/12/2008,15:52:00,1.582,0.064,243.660,6.400,0.000,0.000,19.0
31/12/2008,15:53:00,1.578,0.066,243.750,6.400,0.000,0.000,18.0
31/12/2008,15:54:00,1.586,0.068,244.690,6.400,0.000,0.000,18.0
31/12/2008,15:55:00,1.582,0.066,244.280,6.400,0.000,0.000,19.0
31/12/2008,15:56:00,1.516,0.000,245.000,6.200,0.000,0.000,18.0
31/12/2008,15:57:00,1.500,0.070,244.890,6.200,0.000,0.000,18.0
31/12/2008,15:58:00,1.492,0.072,244.200,6.200,0.000,0.000,19.0
31/12/2008,15:59:00,1.496,0.072,243.890,6.200,0.000,0.000,18.0
31/12/2008,16:00:00,1.490,0.072,243.310,6.200,0.000,0.000,18.0
31/12/2008,16:01:00,1.484,0.070,242.720,6.200,0.000,0.000,18.0
31/12/2008,16:02:00,1.488,0.068,243.110,6.200,0.000,0.000,18.0
31/12/2008,16:03:00,1.500,0.066,244.310,6.200,0.000,0.000,19.0
31/12/2008,16:04:00,1.500,0.066,244.370,6.200,0.000,0.000,18.0
31/12/2008,16:05:00,1.502,0.066,244.830,6.200,0.000,0.000,18.0
31/12/2008,16:06:00,1.496,0.068,244.510,6.200,0.000,0.000,19.0
31/12/2008,16:07:00,1.494,0.068,244.390,6.200,0.000,0.000,18.0
31/12/2008,16:08:00,1.490,0.068,244.000,6.200,0.000,0.000,18.0
31/12/2008,16:09:00,1.488,0.070,243.800,6.200,0.000,0.000,18.0
31/12/2008,16:10:00,1.480,0.072,243.100,6.000,0.000,0.000,18.0
31/12/2008,16:11:00,1.476,0.072,242.560,6.000,0.000,0.000,18.0
