Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
21/9/2009,10:44:00,1.426,0.226,238.970,6.000,0.000,1.000,18.0
21/9/2009,10:45:00,1.420,0.224,238.820,6.000,0.000,2.000,18.0
21/9/2009,10:46:00,1.416,0.224,238.730,6.000,0.000,1.000,18.0
21/9/2009,10:47:00,1.420,0.228,239.470,6.000,0.000,1.000,18.0
21/9/2009,10:48:00,1.422,0.228,239.690,6.000,0.000,2.000,19.0
21/9/2009,10:49:00,1.420,0.228,239.770,6.000,0.000,1.000,18.0
21/9/2009,10:50:00,1.414,0.226,239.300,6.000,0.000,2.000,18.0
21/9/2009,10:51:00,1.420,0.230,240.110,6.000,0.000,1.000,18.0
21/9/2009,10:52:00,1.412,0.226,239.430,5.800,0.000,1.000,19.0
21/9/2009,10:53:00,1.410,0.226,239.400,5.800,0.000,2.000,18.0
21/9/2009,10:54:00,1.406,0.226,239.100,5.800,0.000,1.000,18.0
21/9/2009,10:55:00,1.354,0.148,239.610,5.600,0.000,1.000,18.0
21/9/2009,10:56:00,1.338,0.102,239.850,5.600,0.000,1.000,18.0
21/9/2009,10:57:00,1.390,0.196,239.160,5.800,0.000,2.000,18.0
21/9/2009,10:58:00,1.394,0.198,239.850,5.800,0.000,1.000,19.0
21/9/2009,10:59:00,1.394,0.198,239.820,5.800,0.000,1.000,18.0
21/9/2009,11:00:00,1.388,0.196,239.420,5.800,0.000,1.000,18.0
21/9/2009,11:01:00,1.390,0.198,239.840,5.800,0.000,2.000,18.0
21/9/2009,11:02:00,1.384,0.196,239.420,5.800,0.000,1.000,18.0
21/9/2009,11:03:00,1.380,0.196,239.200,5.800,0.000,1.000,19.0
21/9/2009,11:04:00,1.380,0.196,239.400,5.800,0.000,1.000,18.0
21/9/2009,11:05:00,1.386,0.198,239.950,5.800,0.000,1.000,18.0
21/9/2009,11:06:00,1.388,0.200,240.230,5.800,0.000,2.000,18.0
21/9/2009,11:07:00,1.384,0.198,239.870,5.800,0.000,1.000,19.0
21/9/2009,11:08:00,1.382,0.196,239.700,5.800,0.000,1.000,18.0
21/9/2009,11:09:00,1.376,0.196,239.210,5.800,0.000,1.000,18.0
21/9/2009,11:10:00,1.494,0.326,239.140,6.400,0.000,1.000,18.0
