Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
27/3/2007,10:04:00,0.310,0.100,238.050,1.400,0.000,0.000,0.0
27/3/2007,10:05:00,0.310,0.104,238.820,1.400,0.000,0.000,0.0
27/3/2007,10:06:00,0.312,0.104,239.310,1.400,0.000,0.000,0.0
27/3/2007,10:07:00,0.310,0.102,238.590,1.400,0.000,0.000,0.0
27/3/2007,10:08:00,0.308,0.102,238.780,1.400,0.000,0.000,0.0
27/3/2007,10:09:00,0.310,0.104,239.040,1.400,0.000,0.000,0.0
27/3/2007,10:10:00,0.308,0.104,239.000,1.400,0.000,0.000,0.0
27/3/2007,10:11:00,0.308,0.102,238.750,1.400,0.000,0.000,0.0
27/3/2007,10:12:00,0.310,0.106,239.730,1.400,0.000,0.000,0.0
27/3/2007,10:13:00,0.242,0.000,240.090,1.000,0.000,0.000,0.0
27/3/2007,10:14:00,0.216,0.000,240.210,1.000,0.000,0.000,0.0
27/3/2007,10:15:00,0.216,0.000,240.310,1.000,0.000,0.000,0.0
27/3/2007,10:16:00,0.300,0.066,240.640,1.400,0.000,0.000,0.0
27/3/2007,10:17:00,0.294,0.078,239.740,1.200,0.000,0.000,0.0
27/3/2007,10:18:00,0.292,0.076,239.200,1.200,0.000,0.000,0.0
27/3/2007,10:19:00,0.292,0.076,239.020,1.200,0.000,0.000,0.0
27/3/2007,10:20:00,0.294,0.080,240.330,1.200,0.000,0.000,0.0
27/3/2007,10:21:00,0.292,0.078,239.740,1.200,0.000,0.000,0.0
27/3/2007,10:22:00,0.290,0.078,239.550,1.200,0.000,0.000,0.0
27/3/2007,10:23:00,0.288,0.078,239.680,1.200,0.000,0.000,0.0
27/3/2007,10:24:00,0.288,0.078,239.970,1.200,0.000,0.000,0.0
27/3/2007,10:25:00,0.288,0.082,240.720,1.200,0.000,0.000,0.0
27/3/2007,10:26:00,0.288,0.080,240.060,1.200,0.000,0.000,0.0
