Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
20/1/2007,10:44:00,3.238,0.428,232.180,14.800,8.000,0.000,0.0
20/1/2007,10:45:00,4.070,0.416,231.340,17.800,37.000,0.000,0.0
20/1/2007,10:46:00,3.648,0.418,231.360,15.800,36.000,0.000,0.0
20/1/2007,10:47:00,3.550,0.298,230.900,15.400,37.000,0.000,0.0
20/1/2007,10:48:00,1.932,0.318,232.670,9.200,11.000,0.000,0.0
20/1/2007,10:49:00,1.464,0.330,234.310,6.400,1.000,0.000,0.0
20/1/2007,10:50:00,1.488,0.380,234.060,6.600,1.000,0.000,0.0
20/1/2007,10:51:00,2.858,0.332,232.260,13.000,23.000,0.000,0.0
20/1/2007,10:52:00,3.312,0.304,232.400,14.200,37.000,0.000,0.0
20/1/2007,10:53:00,3.320,0.304,232.610,14.200,37.000,0.000,0.0
20/1/2007,10:54:00,2.718,0.312,232.770,12.400,29.000,0.000,0.0
20/1/2007,10:55:00,1.184,0.334,235.020,5.200,1.000,0.000,0.0
20/1/2007,10:56:00,1.796,0.416,234.880,8.400,1.000,0.000,0.0
20/1/2007,10:57:00,1.188,0.336,235.600,5.200,1.000,0.000,0.0
20/1/2007,10:58:00,2.452,0.322,233.960,11.400,20.000,0.000,0.0
20/1/2007,10:59:00,3.322,0.330,232.370,14.200,37.000,0.000,0.0
20/1/2007,11:00:00,3.332,0.328,232.640,14.400,36.000,0.000,0.0
20/1/2007,11:01:00,3.018,0.332,233.340,13.600,20.000,0.000,12.0
20/1/2007,11:02:00,2.436,0.340,235.110,10.600,1.000,0.000,18.0
20/1/2007,11:03:00,2.972,0.432,234.500,13.000,1.000,0.000,17.0
20/1/2007,11:04:00,2.410,0.448,234.610,10.600,1.000,0.000,17.0
20/1/2007,11:05:00,4.500,0.432,234.180,19.200,37.000,0.000,17.0
20/1/2007,11:06:00,4.506,0.436,234.790,19.200,37.000,0.000,17.0
20/1/2007,11:07:00,3.948,0.446,235.800,17.200,30.000,0.000,17.0
20/1/2007,11:08:00,2.328,0.460,236.500,10.000,1.000,0.000,18.0
20/1/2007,11:09:00,2.314,0.456,235.750,10.000,1.000,0.000,17.0
20/1/2007,11:10:00,2.300,0.452,235.040,9.800,1.000,0.000,17.0
20/1/2007,11:11:00,3.740,0.434,233.830,16.600,23.000,0.000,17.0
20/1/2007,11:12:00,4.456,0.430,233.820,19.000,37.000,0.000,16.0
20/1/2007,11:13:00,4.466,0.430,234.010,19.000,38.000,0.000,17.0
20/1/2007,11:14:00,2.444,0.456,235.890,10.600,5.000,0.000,17.0
20/1/2007,11:15:00,2.310,0.456,235.810,10.000,1.000,0.000,17.0
20/1/2007,11:16:00,2.302,0.454,235.540,9.800,1.000,0.000,17.0
20/1/2007,11:17:00,3.036,0.442,234.340,13.800,11.000,0.000,17.0
20/1/2007,11:18:00,4.370,0.426,232.990,18.800,37.000,0.000,17.0
20/1/2007,11:19:00,4.110,0.428,233.050,17.600,37.000,0.000,16.0
20/1/2007,11:20:00,4.144,0.432,233.910,17.800,37.000,0.000,17.0
20/1/2007,11:21:00,2.474,0.462,236.520,11.200,11.000,0.000,17.0
20/1/2007,11:22:00,2.010,0.470,237.380,8.600,1.000,0.000,18.0
20/1/2007,11:23:00,2.010,0.470,237.340,8.600,1.000,0.000,17.0
20/1/2007,11:24:00,3.142,0.454,236.030,14.200,18.000,0.000,17.0
20/1/2007,11:25:00,3.762,0.430,234.850,16.400,33.000,0.000,17.0
20/1/2007,11:26:00,1.896,0.302,236.880,8.000,1.000,0.000,17.0
20/1/2007,11:27:00,1.882,0.282,236.880,8.000,0.000,0.000,17.0
20/1/2007,11:28:00,1.884,0.282,237.000,8.000,1.000,0.000,17.0
20/1/2007,11:29:00,1.894,0.286,237.700,8.000,0.000,0.000,18.0
20/1/2007,11:30:00,1.906,0.288,238.060,8.000,1.000,0.000,17.0
20/1/2007,11:31:00,1.896,0.286,237.880,8.000,0.000,0.000,17.0
20/1/2007,11:32:00,1.894,0.286,237.590,8.000,0.000,0.000,18.0
20/1/2007,11:33:00,1.894,0.286,237.580,8.000,1.000,0.000,17.0
20/1/2007,11:34:00,1.900,0.278,237.270,8.000,0.000,0.000,17.0
20/1/2007,11:35:00,1.932,0.256,237.080,8.200,1.000,0.000,17.0
20/1/2007,11:36:00,1.930,0.254,236.780,8.200,0.000,0.000,18.0
20/1/2007,11:37:00,1.932,0.256,237.060,8.200,1.000,0.000,17.0
20/1/2007,11:38:00,1.742,0.258,237.070,7.400,0.000,0.000,17.0
20/1/2007,11:39:00,1.624,0.266,238.250,6.800,1.000,0.000,17.0
20/1/2007,11:40:00,1.624,0.266,238.170,6.800,0.000,0.000,18.0
20/1/2007,11:41:00,1.238,0.270,238.110,5.600,0.000,0.000,12.0
20/1/2007,11:42:00,0.692,0.398,237.760,3.400,1.000,0.000,0.0
20/1/2007,11:43:00,0.682,0.402,238.060,3.200,0.000,0.000,0.0
20/1/2007,11:44:00,0.678,0.402,238.020,3.200,1.000,0.000,0.0
20/1/2007,11:45:00,0.680,0.406,238.370,3.200,0.000,0.000,0.0
20/1/2007,11:46:00,0.680,0.408,238.910,3.200,1.000,0.000,0.0
20/1/2007,11:47:00,0.682,0.412,239.420,3.200,0.000,0.000,0.0
20/1/2007,11:48:00,0.680,0.412,239.410,3.200,1.000,0.000,0.0
20/1/2007,11:49:00,0.678,0.410,239.260,3.200,0.000,0.000,0.0
20/1/2007,11:50:00,0.680,0.412,239.610,3.200,1.000,0.000,0.0
20/1/2007,11:51:00,0.678,0.412,239.490,3.200,0.000,0.000,0.0
20/1/2007,11:52:00,0.690,0.412,239.650,3.200,0.000,0.000,0.0
20/1/2007,11:53:00,0.762,0.402,238.470,3.600,1.000,0.000,0.0
20/1/2007,11:54:00,0.698,0.382,237.720,3.200,0.000,0.000,0.0
20/1/2007,11:55:00,0.702,0.380,237.890,3.200,1.000,0.000,0.0
20/1/2007,11:56:00,0.704,0.382,238.270,3.200,0.000,0.000,0.0
20/1/2007,11:57:00,0.748,0.384,238.380,3.400,1.000,0.000,0.0
20/1/2007,11:58:00,0.772,0.394,238.970,3.600,0.000,0.000,0.0
20/1/2007,11:59:00,0.742,0.398,239.150,3.400,1.000,0.000,0.0
20/1/2007,12:00:00,0.682,0.398,238.930,3.200,0.000,0.000,0.0
20/1/2007,12:01:00,0.684,0.400,239.320,3.200,1.000,0.000,0.0
20/1/2007,12:02:00,0.682,0.400,239.110,3.200,0.000,0.000,0.0
20/1/2007,12:03:00,0.670,0.400,238.330,3.200,1.000,0.000,0.0
20/1/2007,12:04:00,0.668,0.420,239.630,3.200,0.000,0.000,0.0
20/1/2007,12:05:00,0.638,0.384,239.650,3.000,0.000,0.000,0.0
20/1/2007,12:06:00,0.562,0.290,239.660,2.600,1.000,0.000,0.0
20/1/2007,12:07:00,0.564,0.290,239.560,2.600,0.000,0.000,0.0
20/1/2007,12:08:00,0.564,0.292,239.950,2.600,1.000,0.000,0.0
20/1/2007,12:09:00,0.562,0.292,239.820,2.600,0.000,0.000,0.0
20/1/2007,12:10:00,0.566,0.296,240.530,2.600,1.000,0.000,0.0
20/1/2007,12:11:00,0.566,0.294,240.180,2.600,0.000,0.000,0.0
20/1/2007,12:12:00,0.572,0.294,240.320,2.600,1.000,0.000,0.0
20/1/2007,12:13:00,0.628,0.352,240.250,3.000,0.000,0.000,0.0
20/1/2007,12:14:00,0.660,0.420,240.940,3.200,1.000,1.000,0.0
20/1/2007,12:15:00,0.666,0.420,240.820,3.200,0.000,1.000,0.0
20/1/2007,12:16:00,0.788,0.344,240.730,3.600,1.000,2.000,0.0
20/1/2007,12:17:00,0.728,0.314,240.580,3.200,0.000,1.000,0.0
20/1/2007,12:18:00,0.702,0.318,241.380,3.200,1.000,2.000,0.0
20/1/2007,12:19:00,1.570,0.308,240.590,6.800,0.000,1.000,12.0
20/1/2007,12:20:00,1.798,0.304,240.390,7.600,0.000,1.000,19.0
20/1/2007,12:21:00,1.790,0.306,240.760,7.400,1.000,2.000,18.0
20/1/2007,12:22:00,1.896,0.430,241.450,8.000,0.000,1.000,18.0
20/1/2007,12:23:00,1.896,0.448,241.800,8.000,1.000,2.000,18.0
20/1/2007,12:24:00,1.888,0.448,241.810,8.000,0.000,1.000,18.0
20/1/2007,12:25:00,1.876,0.442,241.220,8.000,1.000,2.000,18.0
20/1/2007,12:26:00,1.870,0.442,241.080,7.800,0.000,1.000,18.0
20/1/2007,12:27:00,1.854,0.434,240.130,7.800,1.000,1.000,17.0
20/1/2007,12:28:00,1.860,0.438,240.750,7.800,0.000,2.000,18.0
20/1/2007,12:29:00,1.864,0.442,241.220,7.800,1.000,1.000,18.0
20/1/2007,12:30:00,1.864,0.444,241.330,7.800,0.000,1.000,18.0
20/1/2007,12:31:00,1.852,0.440,240.620,7.800,1.000,2.000,18.0
20/1/2007,12:32:00,1.846,0.434,240.450,7.800,0.000,1.000,17.0
20/1/2007,12:33:00,1.770,0.314,240.230,7.400,1.000,0.000,18.0
20/1/2007,12:34:00,1.762,0.312,239.660,7.400,0.000,0.000,18.0
20/1/2007,12:35:00,1.760,0.312,239.690,7.400,0.000,0.000,17.0
