Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
20/1/2010,23:24:00,1.530,0.092,241.710,6.200,0.000,2.000,18.0
20/1/2010,23:25:00,1.538,0.094,242.310,6.200,0.000,1.000,19.0
20/1/2010,23:26:00,1.536,0.100,241.800,6.200,0.000,1.000,19.0
20/1/2010,23:27:00,1.562,0.134,242.490,6.400,0.000,1.000,18.0
20/1/2010,23:28:00,1.536,0.098,241.770,6.200,1.000,2.000,19.0
20/1/2010,23:29:00,1.534,0.094,242.540,6.200,0.000,1.000,19.0
20/1/2010,23:30:00,1.488,0.098,243.620,6.000,0.000,1.000,18.0
20/1/2010,23:31:00,1.466,0.118,244.040,6.000,0.000,1.000,19.0
20/1/2010,23:32:00,1.446,0.130,244.020,5.800,0.000,2.000,19.0
20/1/2010,23:33:00,1.450,0.130,244.370,5.800,0.000,1.000,19.0
20/1/2010,23:34:00,1.462,0.136,243.980,6.000,0.000,1.000,19.0
20/1/2010,23:35:00,1.542,0.264,243.100,6.400,0.000,1.000,19.0
20/1/2010,23:36:00,1.544,0.264,243.360,6.400,0.000,2.000,19.0
20/1/2010,23:37:00,1.520,0.256,241.420,6.200,0.000,1.000,18.0
20/1/2010,23:38:00,1.524,0.260,242.020,6.400,0.000,1.000,19.0
20/1/2010,23:39:00,1.524,0.260,242.040,6.200,0.000,1.000,19.0
20/1/2010,23:40:00,0.570,0.278,243.710,2.800,0.000,1.000,4.0
20/1/2010,23:41:00,0.446,0.278,243.610,2.000,0.000,2.000,0.0
20/1/2010,23:42:00,0.446,0.282,244.320,2.000,0.000,1.000,1.0
20/1/2010,23:43:00,0.444,0.278,243.650,2.000,0.000,1.000,1.0
20/1/2010,23:44:00,0.444,0.280,243.990,2.000,0.000,1.000,0.0
20/1/2010,23:45:00,0.440,0.274,242.990,2.000,0.000,1.000,1.0
20/1/2010,23:46:00,0.440,0.276,243.440,2.000,0.000,1.000,1.0
20/1/2010,23:47:00,0.440,0.276,243.440,2.000,0.000,2.000,0.0
20/1/2010,23:48:00,0.440,0.280,243.890,2.000,0.000,1.000,1.0
20/1/2010,23:49:00,0.442,0.280,244.140,2.000,0.000,1.000,1.0
20/1/2010,23:50:00,0.444,0.288,245.370,2.000,0.000,1.000,1.0
20/1/2010,23:51:00,0.442,0.286,245.060,2.000,0.000,1.000,0.0
20/1/2010,23:52:00,0.440,0.284,244.520,2.000,0.000,2.000,1.0
20/1/2010,23:53:00,0.442,0.288,245.070,2.000,0.000,1.000,1.0
20/1/2010,23:54:00,0.438,0.282,243.720,2.000,0.000,1.000,0.0
20/1/2010,23:55:00,0.438,0.282,243.910,2.000,0.000,1.000,1.0
20/1/2010,23:56:00,0.474,0.310,244.320,2.400,0.000,1.000,1.0
20/1/2010,23:57:00,0.528,0.414,245.100,2.600,0.000,1.000,0.0
20/1/2010,23:58:00,0.510,0.372,244.290,2.600,0.000,2.000,1.0
20/1/2010,23:59:00,0.428,0.258,245.970,2.000,0.000,1.000,1.0
21/1/2010,00:00:00,0.426,0.258,245.760,2.000,0.000,1.000,0.0
21/1/2010,00:01:00,0.426,0.258,246.010,2.000,0.000,1.000,1.0
21/1/2010,00:02:00,0.424,0.256,245.350,2.000,0.000,1.000,1.0
21/1/2010,00:03:00,0.416,0.252,245.770,2.000,0.000,1.000,0.0
21/1/2010,00:04:00,0.384,0.228,245.870,1.800,0.000,2.000,1.0
21/1/2010,00:05:00,0.380,0.224,244.990,1.800,0.000,1.000,1.0
21/1/2010,00:06:00,0.382,0.226,245.670,1.800,0.000,1.000,0.0
21/1/2010,00:07:00,0.382,0.228,246.170,1.800,0.000,1.000,1.0
21/1/2010,00:08:00,0.382,0.228,246.130,1.800,0.000,1.000,1.0
21/1/2010,00:09:00,0.322,0.132,245.860,1.400,0.000,1.000,0.0
