Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
23/8/2008,00:04:00,0.178,0.156,242.610,0.800,0.000,0.000,1.0
23/8/2008,00:05:00,0.178,0.156,242.580,0.800,0.000,0.000,0.0
23/8/2008,00:06:00,0.178,0.156,242.680,0.800,0.000,0.000,1.0
23/8/2008,00:07:00,0.178,0.156,242.470,0.800,0.000,0.000,1.0
23/8/2008,00:08:00,0.178,0.156,242.660,0.800,0.000,0.000,0.0
23/8/2008,00:09:00,0.176,0.156,242.390,0.800,0.000,0.000,1.0
23/8/2008,00:10:00,0.126,0.084,242.100,0.600,0.000,0.000,1.0
23/8/2008,00:11:00,0.082,0.000,242.150,0.200,0.000,0.000,0.0
23/8/2008,00:12:00,0.082,0.000,242.070,0.200,0.000,0.000,1.0
23/8/2008,00:13:00,0.082,0.000,242.430,0.200,0.000,0.000,1.0
23/8/2008,00:14:00,0.082,0.000,242.650,0.200,0.000,0.000,0.0
23/8/2008,00:15:00,0.082,0.000,242.610,0.200,0.000,0.000,1.0
23/8/2008,00:16:00,0.082,0.000,242.620,0.200,0.000,0.000,1.0
23/8/2008,00:17:00,0.082,0.000,242.800,0.200,0.000,0.000,0.0
23/8/2008,00:18:00,0.082,0.000,242.930,0.200,0.000,0.000,1.0
23/8/2008,00:19:00,0.082,0.000,243.060,0.200,0.000,0.000,1.0
23/8/2008,00:20:00,0.082,0.000,243.270,0.200,0.000,0.000,0.0
23/8/2008,00:21:00,0.084,0.000,243.370,0.200,0.000,0.000,1.0
23/8/2008,00:22:00,0.082,0.000,243.040,0.200,0.000,0.000,1.0
23/8/2008,00:23:00,0.082,0.000,242.870,0.200,0.000,0.000,0.0
23/8/2008,00:24:00,0.082,0.000,242.940,0.200,0.000,0.000,1.0
23/8/2008,00:25:00,0.082,0.000,242.650,0.200,0.000,0.000,1.0
23/8/2008,00:26:00,0.082,0.000,242.470,0.200,0.000,0.000,0.0
23/8/2008,00:27:00,0.082,0.000,242.600,0.200,0.000,0.000,1.0
23/8/2008,00:28:00,0.082,0.000,242.810,0.200,0.000,0.000,1.0
23/8/2008,00:29:00,0.082,0.000,242.830,0.200,0.000,0.000,0.0
23/8/2008,00:30:00,0.648,0.138,242.210,2.800,0.000,0.000,10.0
23/8/2008,00:31:00,0.718,0.146,242.400,3.000,0.000,0.000,11.0
23/8/2008,00:32:00,0.838,0.246,242.800,3.600,0.000,0.000,12.0
23/8/2008,00:33:00,0.842,0.252,242.780,3.600,0.000,0.000,12.0
23/8/2008,00:34:00,0.380,0.168,243.830,2.000,0.000,0.000,5.0
