Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
17/6/2010,04:44:00,0.204,0.000,239.820,1.000,0.000,0.000,1.0
17/6/2010,04:45:00,0.204,0.000,239.200,1.000,0.000,0.000,0.0
17/6/2010,04:46:00,0.204,0.000,239.280,1.000,0.000,0.000,1.0
17/6/2010,04:47:00,0.204,0.000,239.220,1.000,0.000,0.000,1.0
17/6/2010,04:48:00,0.274,0.060,239.590,1.400,0.000,0.000,0.0
17/6/2010,04:49:00,0.314,0.120,239.780,1.400,0.000,0.000,1.0
17/6/2010,04:50:00,0.310,0.120,239.690,1.400,0.000,0.000,1.0
17/6/2010,04:51:00,0.306,0.116,239.040,1.400,0.000,0.000,0.0
17/6/2010,04:52:00,0.306,0.118,239.210,1.400,0.000,0.000,1.0
17/6/2010,04:53:00,0.302,0.116,238.520,1.400,0.000,0.000,0.0
17/6/2010,04:54:00,0.302,0.116,238.810,1.400,0.000,0.000,1.0
17/6/2010,04:55:00,0.300,0.116,238.730,1.400,0.000,0.000,1.0
17/6/2010,04:56:00,0.298,0.116,238.600,1.400,0.000,0.000,0.0
17/6/2010,04:57:00,0.298,0.116,238.830,1.400,0.000,0.000,1.0
17/6/2010,04:58:00,0.298,0.116,238.520,1.400,0.000,0.000,1.0
17/6/2010,04:59:00,0.296,0.114,238.270,1.400,0.000,0.000,0.0
17/6/2010,05:00:00,0.296,0.114,238.310,1.400,0.000,0.000,1.0
17/6/2010,05:01:00,0.296,0.116,238.500,1.400,0.000,0.000,1.0
17/6/2010,05:02:00,0.296,0.116,238.750,1.400,0.000,0.000,0.0
17/6/2010,05:03:00,0.296,0.116,238.640,1.400,0.000,0.000,1.0
17/6/2010,05:04:00,0.262,0.068,238.520,1.200,0.000,0.000,0.0
17/6/2010,05:05:00,0.202,0.000,238.990,1.000,0.000,0.000,1.0
17/6/2010,05:06:00,0.202,0.000,238.570,0.800,0.000,0.000,1.0
17/6/2010,05:07:00,0.204,0.000,239.210,1.000,0.000,0.000,0.0
17/6/2010,05:08:00,0.204,0.000,239.400,1.000,0.000,0.000,1.0
