Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
21/11/2008,06:44:00,1.992,0.088,240.920,8.200,1.000,0.000,0.0
21/11/2008,06:45:00,1.524,0.096,241.810,6.600,1.000,0.000,0.0
21/11/2008,06:46:00,1.608,0.134,241.750,7.200,2.000,0.000,0.0
21/11/2008,06:47:00,1.928,0.132,240.650,8.400,1.000,0.000,0.0
21/11/2008,06:48:00,1.796,0.116,241.620,8.000,1.000,0.000,0.0
21/11/2008,06:49:00,2.132,0.086,240.840,8.800,1.000,0.000,0.0
21/11/2008,06:50:00,3.064,0.078,240.030,12.800,2.000,0.000,16.0
21/11/2008,06:51:00,2.538,0.086,241.000,10.600,1.000,0.000,18.0
21/11/2008,06:52:00,1.934,0.092,241.480,8.000,1.000,0.000,18.0
21/11/2008,06:53:00,1.954,0.052,241.440,8.000,1.000,0.000,19.0
21/11/2008,06:54:00,1.904,0.000,241.170,7.800,2.000,0.000,17.0
21/11/2008,06:55:00,1.876,0.000,240.460,7.800,1.000,0.000,18.0
21/11/2008,06:56:00,1.868,0.046,239.620,7.800,1.000,0.000,18.0
21/11/2008,06:57:00,1.858,0.046,239.250,7.800,1.000,0.000,18.0
21/11/2008,06:58:00,1.848,0.048,238.440,7.800,1.000,0.000,17.0
21/11/2008,06:59:00,1.856,0.000,238.560,7.800,2.000,0.000,18.0
21/11/2008,07:00:00,1.810,0.000,238.480,7.600,0.000,0.000,17.0
21/11/2008,07:01:00,1.850,0.000,238.330,7.800,2.000,0.000,17.0
21/11/2008,07:02:00,2.640,0.046,237.280,12.000,11.000,0.000,18.0
21/11/2008,07:03:00,3.998,0.064,236.150,16.800,37.000,0.000,17.0
21/11/2008,07:04:00,3.994,0.064,236.310,16.800,38.000,0.000,17.0
21/11/2008,07:05:00,4.002,0.062,236.650,16.800,37.000,0.000,17.0
21/11/2008,07:06:00,4.010,0.062,236.710,16.800,38.000,0.000,17.0
21/11/2008,07:07:00,4.070,0.000,236.490,17.200,37.000,0.000,18.0
21/11/2008,07:08:00,4.054,0.000,236.160,17.000,37.000,0.000,17.0
21/11/2008,07:09:00,4.036,0.000,235.800,17.000,37.000,0.000,17.0
21/11/2008,07:10:00,4.196,0.000,236.170,17.600,37.000,0.000,17.0
21/11/2008,07:11:00,4.200,0.000,235.660,17.800,37.000,0.000,17.0
21/11/2008,07:12:00,4.188,0.000,235.240,17.800,37.000,0.000,17.0
